"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","seed_id"
"heldout_qc_cv_mean",10.6846997550075,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM07"
"heldout_qc_cv_sd",5.10064842259097,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM07"
"heldout_qc_cv_median",9.68455998411438,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM07"
"residual_run_order_gam_mean_deviance",0.000746989747722066,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM07"
"residual_run_order_gam_sd_deviance",0.00124418576399617,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM07"
"residual_ljung_box_proportion_significant",0.0138,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM07"
"batch_weighted_pc_r2_categorical",0.000944737188754502,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AS","all/selective","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","G_AS","all/selective","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","G_AS","all/selective","SIM07"
"runtime_sec",13.711,"lower",1,"seconds","","simulation","G_AS","all/selective","SIM07"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AS","all/selective","SIM07"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM07"
"batch_features_corrected",697,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM07"
"truth_metabolite_profile_icc_mean",0.909535077999746,"higher",1000,"ICC(A,1)","","simulation","G_AS","all/selective","SIM07"
"truth_sample_profile_pearson_mean",0.913004083797877,"higher",450,"correlation","","simulation","G_AS","all/selective","SIM07"
"truth_log1p_rmse",0.0762736682889894,"lower",450000,"log1p intensity","","simulation","G_AS","all/selective","SIM07"
"heldout_qc_cv_mean",9.08062239149139,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM07"
"heldout_qc_cv_sd",5.92351028752473,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM07"
"heldout_qc_cv_median",8.15977659671088,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM07"
"residual_run_order_gam_mean_deviance",0.0198625786158757,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM07"
"residual_run_order_gam_sd_deviance",0.032929313379344,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM07"
"residual_ljung_box_proportion_significant",0.008,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM07"
"batch_weighted_pc_r2_categorical",7.66412400893426e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SA","selective/all","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","G_SA","selective/all","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","G_SA","selective/all","SIM07"
"runtime_sec",6.355,"lower",1,"seconds","","simulation","G_SA","selective/all","SIM07"
"drift_profiles_corrected",1505,"descriptive",5000,"profiles","","simulation","G_SA","selective/all","SIM07"
"drift_features_corrected",671,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM07"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM07"
"truth_metabolite_profile_icc_mean",0.920392336027289,"higher",1000,"ICC(A,1)","","simulation","G_SA","selective/all","SIM07"
"truth_sample_profile_pearson_mean",0.92302475603698,"higher",450,"correlation","","simulation","G_SA","selective/all","SIM07"
"truth_log1p_rmse",0.0728436061495395,"lower",450000,"log1p intensity","","simulation","G_SA","selective/all","SIM07"
"heldout_qc_cv_mean",10.8255364380461,"lower",1000,"percent","","simulation","G_AA","all/all","SIM07"
"heldout_qc_cv_sd",5.05897604318744,"lower",1000,"percent","","simulation","G_AA","all/all","SIM07"
"heldout_qc_cv_median",9.78976104343805,"lower",1000,"percent","","simulation","G_AA","all/all","SIM07"
"residual_run_order_gam_mean_deviance",0.000746673423284409,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM07"
"residual_run_order_gam_sd_deviance",0.00124457237350883,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM07"
"residual_ljung_box_proportion_significant",0.0138,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM07"
"batch_weighted_pc_r2_categorical",9.42872124532314e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AA","all/all","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","G_AA","all/all","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","G_AA","all/all","SIM07"
"runtime_sec",14.095,"lower",1,"seconds","","simulation","G_AA","all/all","SIM07"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AA","all/all","SIM07"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM07"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM07"
"truth_metabolite_profile_icc_mean",0.908531449547941,"higher",1000,"ICC(A,1)","","simulation","G_AA","all/all","SIM07"
"truth_sample_profile_pearson_mean",0.911994496738786,"higher",450,"correlation","","simulation","G_AA","all/all","SIM07"
"truth_log1p_rmse",0.0766417319995369,"lower",450000,"log1p intensity","","simulation","G_AA","all/all","SIM07"
"heldout_qc_cv_mean",44.7497650511745,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM08"
"heldout_qc_cv_sd",31.4745696330304,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM08"
"heldout_qc_cv_median",43.4600970686433,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM08"
"residual_run_order_gam_mean_deviance",0.122558664063858,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM08"
"residual_run_order_gam_sd_deviance",0.191182561903336,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM08"
"residual_ljung_box_proportion_significant",0.2376,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM08"
"batch_weighted_pc_r2_categorical",0.965288807097901,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C0_RAW","Raw","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","C0_RAW","Raw","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","C0_RAW","Raw","SIM08"
"runtime_sec",0,"lower",1,"seconds","","simulation","C0_RAW","Raw","SIM08"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C0_RAW","Raw","SIM08"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM08"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM08"
"truth_metabolite_profile_icc_mean",0.582327788968522,"higher",1000,"ICC(A,1)","","simulation","C0_RAW","Raw","SIM08"
"truth_sample_profile_pearson_mean",0.510287226761651,"higher",450,"correlation","","simulation","C0_RAW","Raw","SIM08"
"truth_log1p_rmse",0.299543032234809,"lower",450000,"log1p intensity","","simulation","C0_RAW","Raw","SIM08"
"heldout_qc_cv_mean",41.4269787580475,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM08"
"heldout_qc_cv_sd",26.1274010815397,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM08"
"heldout_qc_cv_median",42.2917078417629,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM08"
"residual_run_order_gam_mean_deviance",0.122811126175699,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM08"
"residual_run_order_gam_sd_deviance",0.192331502046009,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM08"
"residual_ljung_box_proportion_significant",0.238,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM08"
"batch_weighted_pc_r2_categorical",0.966308451718473,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C1_OUTLIER","Outlier","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","C1_OUTLIER","Outlier","SIM08"
"runtime_sec",0.247,"lower",1,"seconds","","simulation","C1_OUTLIER","Outlier","SIM08"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C1_OUTLIER","Outlier","SIM08"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM08"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM08"
"truth_metabolite_profile_icc_mean",0.58907291658023,"higher",1000,"ICC(A,1)","","simulation","C1_OUTLIER","Outlier","SIM08"
"truth_sample_profile_pearson_mean",0.540318951543228,"higher",450,"correlation","","simulation","C1_OUTLIER","Outlier","SIM08"
"truth_log1p_rmse",0.25796203624318,"lower",450000,"log1p intensity","","simulation","C1_OUTLIER","Outlier","SIM08"
"heldout_qc_cv_mean",38.4269104917744,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"heldout_qc_cv_sd",27.0650098844488,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"heldout_qc_cv_median",41.2920867118227,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"residual_run_order_gam_mean_deviance",0.0215374326219952,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"residual_run_order_gam_sd_deviance",0.0350250782133911,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"residual_ljung_box_proportion_significant",0.0106,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"batch_weighted_pc_r2_categorical",0.988859386868211,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"runtime_sec",4.937,"lower",1,"seconds","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"drift_profiles_corrected",1432,"descriptive",5000,"profiles","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"drift_features_corrected",665,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"truth_metabolite_profile_icc_mean",0.621734152992907,"higher",1000,"ICC(A,1)","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"truth_sample_profile_pearson_mean",0.550552973187299,"higher",450,"correlation","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"truth_log1p_rmse",0.247182805872874,"lower",450000,"log1p intensity","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM08"
"heldout_qc_cv_mean",8.45071792633157,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"heldout_qc_cv_sd",6.15623094535839,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"heldout_qc_cv_median",7.67818563752334,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"residual_run_order_gam_mean_deviance",0.0215371584347363,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"residual_run_order_gam_sd_deviance",0.0350244175826414,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"residual_ljung_box_proportion_significant",0.0106,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"batch_weighted_pc_r2_categorical",0.00041505885836483,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"runtime_sec",6.365,"lower",1,"seconds","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"drift_profiles_corrected",1432,"descriptive",5000,"profiles","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"drift_features_corrected",665,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"batch_features_corrected",713,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"truth_metabolite_profile_icc_mean",0.918798544736092,"higher",1000,"ICC(A,1)","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"truth_sample_profile_pearson_mean",0.917921417355399,"higher",450,"correlation","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"truth_log1p_rmse",0.0751819268020099,"lower",450000,"log1p intensity","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM08"
"heldout_qc_cv_mean",8.45071792633157,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"heldout_qc_cv_sd",6.15623094535839,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"heldout_qc_cv_median",7.67818563752334,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"residual_run_order_gam_mean_deviance",0.0215088394148954,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"residual_run_order_gam_sd_deviance",0.0349641297883921,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"residual_ljung_box_proportion_significant",0.0106,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"batch_weighted_pc_r2_categorical",0.000452966163941812,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"runtime_sec",6.883,"lower",1,"seconds","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"drift_profiles_corrected",1432,"descriptive",5000,"profiles","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"drift_features_corrected",665,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"batch_features_corrected",713,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"truth_metabolite_profile_icc_mean",0.918748087221842,"higher",1000,"ICC(A,1)","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"truth_sample_profile_pearson_mean",0.917921592834698,"higher",450,"correlation","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"truth_log1p_rmse",0.0751852130525579,"lower",450000,"log1p intensity","","simulation","C4_FULL_FIXED","+ PQN","SIM08"
"heldout_qc_cv_mean",8.45071792633157,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM08"
"heldout_qc_cv_sd",6.15623094535839,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM08"
"heldout_qc_cv_median",7.67818563752334,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM08"
"residual_run_order_gam_mean_deviance",0.0215088394148954,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM08"
"residual_run_order_gam_sd_deviance",0.0349641297883921,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM08"
"residual_ljung_box_proportion_significant",0.0106,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM08"
"batch_weighted_pc_r2_categorical",0.000452966163941812,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SS","selective/selective","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","G_SS","selective/selective","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","G_SS","selective/selective","SIM08"
"runtime_sec",6.883,"lower",1,"seconds","","simulation","G_SS","selective/selective","SIM08"
"drift_profiles_corrected",1432,"descriptive",5000,"profiles","","simulation","G_SS","selective/selective","SIM08"
"drift_features_corrected",665,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM08"
"batch_features_corrected",713,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM08"
"truth_metabolite_profile_icc_mean",0.918748087221842,"higher",1000,"ICC(A,1)","","simulation","G_SS","selective/selective","SIM08"
"truth_sample_profile_pearson_mean",0.917921592834698,"higher",450,"correlation","","simulation","G_SS","selective/selective","SIM08"
"truth_log1p_rmse",0.0751852130525579,"lower",450000,"log1p intensity","","simulation","G_SS","selective/selective","SIM08"
"heldout_qc_cv_mean",10.1918695030957,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM08"
"heldout_qc_cv_sd",5.16647668778754,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM08"
"heldout_qc_cv_median",9.16941082296771,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM08"
"residual_run_order_gam_mean_deviance",0.000749894319042915,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM08"
"residual_run_order_gam_sd_deviance",0.00203231654193564,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM08"
"residual_ljung_box_proportion_significant",0.0176,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM08"
"batch_weighted_pc_r2_categorical",0.000490215829808959,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AS","all/selective","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","G_AS","all/selective","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","G_AS","all/selective","SIM08"
"runtime_sec",14.06,"lower",1,"seconds","","simulation","G_AS","all/selective","SIM08"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AS","all/selective","SIM08"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM08"
"batch_features_corrected",717,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM08"
"truth_metabolite_profile_icc_mean",0.906781119202924,"higher",1000,"ICC(A,1)","","simulation","G_AS","all/selective","SIM08"
"truth_sample_profile_pearson_mean",0.906274910022216,"higher",450,"correlation","","simulation","G_AS","all/selective","SIM08"
"truth_log1p_rmse",0.0789752193591707,"lower",450000,"log1p intensity","","simulation","G_AS","all/selective","SIM08"
"heldout_qc_cv_mean",8.87092133676178,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM08"
"heldout_qc_cv_sd",5.75700536733547,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM08"
"heldout_qc_cv_median",7.85897685265396,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM08"
"residual_run_order_gam_mean_deviance",0.0215085899646927,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM08"
"residual_run_order_gam_sd_deviance",0.034952414713132,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM08"
"residual_ljung_box_proportion_significant",0.0106,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM08"
"batch_weighted_pc_r2_categorical",0.00011464983195261,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SA","selective/all","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","G_SA","selective/all","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","G_SA","selective/all","SIM08"
"runtime_sec",6.472,"lower",1,"seconds","","simulation","G_SA","selective/all","SIM08"
"drift_profiles_corrected",1432,"descriptive",5000,"profiles","","simulation","G_SA","selective/all","SIM08"
"drift_features_corrected",665,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM08"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM08"
"truth_metabolite_profile_icc_mean",0.917808199154541,"higher",1000,"ICC(A,1)","","simulation","G_SA","selective/all","SIM08"
"truth_sample_profile_pearson_mean",0.916924625715391,"higher",450,"correlation","","simulation","G_SA","selective/all","SIM08"
"truth_log1p_rmse",0.0755542223941886,"lower",450000,"log1p intensity","","simulation","G_SA","selective/all","SIM08"
"heldout_qc_cv_mean",10.3551799157324,"lower",1000,"percent","","simulation","G_AA","all/all","SIM08"
"heldout_qc_cv_sd",5.10834343808436,"lower",1000,"percent","","simulation","G_AA","all/all","SIM08"
"heldout_qc_cv_median",9.33641866384053,"lower",1000,"percent","","simulation","G_AA","all/all","SIM08"
"residual_run_order_gam_mean_deviance",0.000750141418397438,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM08"
"residual_run_order_gam_sd_deviance",0.0020294739586155,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM08"
"residual_ljung_box_proportion_significant",0.0176,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM08"
"batch_weighted_pc_r2_categorical",0.000126001720166697,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AA","all/all","SIM08"
"retained_features",1000,"higher",1000,"features","","simulation","G_AA","all/all","SIM08"
"retained_samples",500,"higher",500,"samples","","simulation","G_AA","all/all","SIM08"
"runtime_sec",14.521,"lower",1,"seconds","","simulation","G_AA","all/all","SIM08"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AA","all/all","SIM08"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM08"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM08"
"truth_metabolite_profile_icc_mean",0.9058259422135,"higher",1000,"ICC(A,1)","","simulation","G_AA","all/all","SIM08"
"truth_sample_profile_pearson_mean",0.905305287073593,"higher",450,"correlation","","simulation","G_AA","all/all","SIM08"
"truth_log1p_rmse",0.0793171050592308,"lower",450000,"log1p intensity","","simulation","G_AA","all/all","SIM08"
"heldout_qc_cv_mean",44.6627755388353,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM09"
"heldout_qc_cv_sd",30.239873925063,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM09"
"heldout_qc_cv_median",42.9286190974532,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM09"
"residual_run_order_gam_mean_deviance",0.123197409908073,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM09"
"residual_run_order_gam_sd_deviance",0.191155956311968,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM09"
"residual_ljung_box_proportion_significant",0.2382,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM09"
"batch_weighted_pc_r2_categorical",0.963943539811015,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C0_RAW","Raw","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","C0_RAW","Raw","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","C0_RAW","Raw","SIM09"
"runtime_sec",0,"lower",1,"seconds","","simulation","C0_RAW","Raw","SIM09"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C0_RAW","Raw","SIM09"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM09"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM09"
"truth_metabolite_profile_icc_mean",0.587636789919922,"higher",1000,"ICC(A,1)","","simulation","C0_RAW","Raw","SIM09"
"truth_sample_profile_pearson_mean",0.525991495840513,"higher",450,"correlation","","simulation","C0_RAW","Raw","SIM09"
"truth_log1p_rmse",0.286072426961136,"lower",450000,"log1p intensity","","simulation","C0_RAW","Raw","SIM09"
"heldout_qc_cv_mean",41.6202314802651,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM09"
"heldout_qc_cv_sd",25.7016664924029,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM09"
"heldout_qc_cv_median",42.2702179668268,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM09"
"residual_run_order_gam_mean_deviance",0.123128871348599,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM09"
"residual_run_order_gam_sd_deviance",0.192222230556603,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM09"
"residual_ljung_box_proportion_significant",0.236,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM09"
"batch_weighted_pc_r2_categorical",0.964840547154863,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C1_OUTLIER","Outlier","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","C1_OUTLIER","Outlier","SIM09"
"runtime_sec",0.231,"lower",1,"seconds","","simulation","C1_OUTLIER","Outlier","SIM09"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C1_OUTLIER","Outlier","SIM09"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM09"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM09"
"truth_metabolite_profile_icc_mean",0.593776999922906,"higher",1000,"ICC(A,1)","","simulation","C1_OUTLIER","Outlier","SIM09"
"truth_sample_profile_pearson_mean",0.546598123368967,"higher",450,"correlation","","simulation","C1_OUTLIER","Outlier","SIM09"
"truth_log1p_rmse",0.253613860317677,"lower",450000,"log1p intensity","","simulation","C1_OUTLIER","Outlier","SIM09"
"heldout_qc_cv_mean",38.2123631040891,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"heldout_qc_cv_sd",26.6307311890295,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"heldout_qc_cv_median",38.7662397006272,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"residual_run_order_gam_mean_deviance",0.021766054800848,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"residual_run_order_gam_sd_deviance",0.0354952227801926,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"residual_ljung_box_proportion_significant",0.005,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"batch_weighted_pc_r2_categorical",0.988529853601215,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"runtime_sec",4.819,"lower",1,"seconds","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"drift_profiles_corrected",1370,"descriptive",5000,"profiles","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"drift_features_corrected",640,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"truth_metabolite_profile_icc_mean",0.627644169190668,"higher",1000,"ICC(A,1)","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"truth_sample_profile_pearson_mean",0.557106227019132,"higher",450,"correlation","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"truth_log1p_rmse",0.242874111222241,"lower",450000,"log1p intensity","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM09"
"heldout_qc_cv_mean",8.92079821189521,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"heldout_qc_cv_sd",6.36297917971756,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"heldout_qc_cv_median",8.06330676685007,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
