"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","seed_id"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM04"
"truth_metabolite_profile_icc_mean",0.90162453868772,"higher",1000,"ICC(A,1)","","simulation","qc_rlsc","QC-RLSC","SIM04"
"truth_sample_profile_pearson_mean",0.903253006610525,"higher",450,"correlation","","simulation","qc_rlsc","QC-RLSC","SIM04"
"truth_log1p_rmse",0.0908515850120854,"lower",450000,"log1p intensity","","simulation","qc_rlsc","QC-RLSC","SIM04"
"heldout_qc_cv_mean",13.2173359565027,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM04"
"heldout_qc_cv_sd",12.5203002645748,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM04"
"heldout_qc_cv_median",11.6064251805185,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM04"
"residual_run_order_gam_mean_deviance",0.121979154492797,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM04"
"residual_run_order_gam_sd_deviance",0.138894590372012,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM04"
"residual_ljung_box_proportion_significant",0.1888,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM04"
"batch_weighted_pc_r2_categorical",0.173127057682881,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rfsc","QC-RFSC","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rfsc","QC-RFSC","SIM04"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rfsc","QC-RFSC","SIM04"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rfsc","QC-RFSC","SIM04"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM04"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM04"
"truth_metabolite_profile_icc_mean",0.695467307117741,"higher",1000,"ICC(A,1)","","simulation","qc_rfsc","QC-RFSC","SIM04"
"truth_sample_profile_pearson_mean",0.657669653065991,"higher",450,"correlation","","simulation","qc_rfsc","QC-RFSC","SIM04"
"truth_log1p_rmse",0.202347615436554,"lower",450000,"log1p intensity","","simulation","qc_rfsc","QC-RFSC","SIM04"
"heldout_qc_cv_mean",10.0031343596027,"lower",1000,"percent","","simulation","tiger","TIGER","SIM04"
"heldout_qc_cv_sd",10.1378832692919,"lower",1000,"percent","","simulation","tiger","TIGER","SIM04"
"heldout_qc_cv_median",8.62899367934028,"lower",1000,"percent","","simulation","tiger","TIGER","SIM04"
"residual_run_order_gam_mean_deviance",0.0862983398148193,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM04"
"residual_run_order_gam_sd_deviance",0.129207823984129,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM04"
"residual_ljung_box_proportion_significant",0.176,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM04"
"batch_weighted_pc_r2_categorical",0.0905309788961231,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","tiger","TIGER","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","tiger","TIGER","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","tiger","TIGER","SIM04"
"runtime_sec",2187.481,"lower",1,"seconds","measured method execution in frozen release","simulation","tiger","TIGER","SIM04"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","tiger","TIGER","SIM04"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM04"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM04"
"truth_metabolite_profile_icc_mean",0.869664552415098,"higher",1000,"ICC(A,1)","","simulation","tiger","TIGER","SIM04"
"truth_sample_profile_pearson_mean",0.862064514475573,"higher",450,"correlation","","simulation","tiger","TIGER","SIM04"
"truth_log1p_rmse",0.109498030245738,"lower",450000,"log1p intensity","","simulation","tiger","TIGER","SIM04"
"heldout_qc_cv_mean",12.7087527186891,"lower",1000,"percent","","simulation","serrf","SERRF","SIM04"
"heldout_qc_cv_sd",9.55425889375948,"lower",1000,"percent","","simulation","serrf","SERRF","SIM04"
"heldout_qc_cv_median",10.5657579101627,"lower",1000,"percent","","simulation","serrf","SERRF","SIM04"
"residual_run_order_gam_mean_deviance",0.0992751574708193,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM04"
"residual_run_order_gam_sd_deviance",0.154148044904444,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM04"
"residual_ljung_box_proportion_significant",0.1996,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM04"
"batch_weighted_pc_r2_categorical",0.00124248111273319,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","serrf","SERRF","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","serrf","SERRF","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","serrf","SERRF","SIM04"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","serrf","SERRF","SIM04"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","serrf","SERRF","SIM04"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM04"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM04"
"truth_metabolite_profile_icc_mean",0.885195106629632,"higher",1000,"ICC(A,1)","","simulation","serrf","SERRF","SIM04"
"truth_sample_profile_pearson_mean",0.87946756871461,"higher",450,"correlation","","simulation","serrf","SERRF","SIM04"
"truth_log1p_rmse",0.0955984547039546,"lower",450000,"log1p intensity","","simulation","serrf","SERRF","SIM04"
"heldout_qc_cv_mean",8.65609893620397,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"heldout_qc_cv_sd",6.02054478111165,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"heldout_qc_cv_median",7.72996534720562,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"residual_run_order_gam_mean_deviance",0.0187366631649198,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"residual_run_order_gam_sd_deviance",0.0317345147202895,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"residual_ljung_box_proportion_significant",0.008,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"batch_weighted_pc_r2_categorical",0.00122085510077192,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"runtime_sec",19.278,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"drift_profiles_corrected",1607,"descriptive",5000,"profiles","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"drift_features_corrected",708,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"batch_features_corrected",703,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"truth_metabolite_profile_icc_mean",0.922316152245494,"higher",1000,"ICC(A,1)","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"truth_sample_profile_pearson_mean",0.927522225420304,"higher",450,"correlation","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"truth_log1p_rmse",0.07093144153758,"lower",450000,"log1p intensity","","simulation","winn_auto_qc","WiNN auto (QC)","SIM04"
"heldout_qc_cv_mean",13.0206805665538,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"heldout_qc_cv_sd",7.42446374173251,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"heldout_qc_cv_median",12.5827661744348,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"residual_run_order_gam_mean_deviance",0.137751735762044,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"residual_run_order_gam_sd_deviance",0.176825679569941,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"residual_ljung_box_proportion_significant",0.2308,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"batch_weighted_pc_r2_categorical",0.189764427527771,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"runtime_sec",19.764,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"drift_profiles_corrected",1677,"descriptive",5000,"profiles","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"drift_features_corrected",899,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"batch_features_corrected",702,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"truth_metabolite_profile_icc_mean",0.857737831912597,"higher",1000,"ICC(A,1)","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"truth_sample_profile_pearson_mean",0.86946584052613,"higher",450,"correlation","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"truth_log1p_rmse",0.102455441202128,"lower",450000,"log1p intensity","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM04"
"heldout_qc_cv_mean",8.66243326850821,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"heldout_qc_cv_sd",6.0423678631643,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"heldout_qc_cv_median",7.71947677044646,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"residual_run_order_gam_mean_deviance",0.0204872060459964,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"residual_run_order_gam_sd_deviance",0.0344602154295272,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"residual_ljung_box_proportion_significant",0.008,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"batch_weighted_pc_r2_categorical",0.000919023895528327,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"retained_features",1000,"higher",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"retained_samples",500,"higher",500,"samples","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"runtime_sec",7.293,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"drift_profiles_corrected",1472,"descriptive",5000,"profiles","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"drift_features_corrected",665,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"batch_features_corrected",716,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"truth_metabolite_profile_icc_mean",0.922349683552122,"higher",1000,"ICC(A,1)","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"truth_sample_profile_pearson_mean",0.927334726044255,"higher",450,"correlation","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"truth_log1p_rmse",0.0709686009455053,"lower",450000,"log1p intensity","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM04"
"heldout_qc_cv_mean",43.6862535911735,"lower",1000,"percent","","simulation","raw","Raw","SIM05"
"heldout_qc_cv_sd",31.4713401878222,"lower",1000,"percent","","simulation","raw","Raw","SIM05"
"heldout_qc_cv_median",40.5278650392218,"lower",1000,"percent","","simulation","raw","Raw","SIM05"
"residual_run_order_gam_mean_deviance",0.125547724513172,"lower",5000,"proportion","","simulation","raw","Raw","SIM05"
"residual_run_order_gam_sd_deviance",0.192574174163373,"lower",5000,"proportion","","simulation","raw","Raw","SIM05"
"residual_ljung_box_proportion_significant",0.2468,"lower",5000,"proportion","","simulation","raw","Raw","SIM05"
"batch_weighted_pc_r2_categorical",0.962076478387943,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","raw","Raw","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","raw","Raw","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","raw","Raw","SIM05"
"runtime_sec",0,"lower",1,"seconds","no correction","simulation","raw","Raw","SIM05"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","raw","Raw","SIM05"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM05"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM05"
"truth_metabolite_profile_icc_mean",0.591238414674297,"higher",1000,"ICC(A,1)","","simulation","raw","Raw","SIM05"
"truth_sample_profile_pearson_mean",0.520200802978565,"higher",450,"correlation","","simulation","raw","Raw","SIM05"
"truth_log1p_rmse",0.290233101916151,"lower",450000,"log1p intensity","","simulation","raw","Raw","SIM05"
"heldout_qc_cv_mean",11.92085090388,"lower",1000,"percent","","simulation","combat","ComBat","SIM05"
"heldout_qc_cv_sd",9.2711048557685,"lower",1000,"percent","","simulation","combat","ComBat","SIM05"
"heldout_qc_cv_median",9.84627667824282,"lower",1000,"percent","","simulation","combat","ComBat","SIM05"
"residual_run_order_gam_mean_deviance",0.125547483311369,"lower",5000,"proportion","","simulation","combat","ComBat","SIM05"
"residual_run_order_gam_sd_deviance",0.192574335293744,"lower",5000,"proportion","","simulation","combat","ComBat","SIM05"
"residual_ljung_box_proportion_significant",0.2468,"lower",5000,"proportion","","simulation","combat","ComBat","SIM05"
"batch_weighted_pc_r2_categorical",0.000118029037619728,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","combat","ComBat","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","combat","ComBat","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","combat","ComBat","SIM05"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","combat","ComBat","SIM05"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","combat","ComBat","SIM05"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM05"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM05"
"truth_metabolite_profile_icc_mean",0.880095264232266,"higher",1000,"ICC(A,1)","","simulation","combat","ComBat","SIM05"
"truth_sample_profile_pearson_mean",0.878273532849374,"higher",450,"correlation","","simulation","combat","ComBat","SIM05"
"truth_log1p_rmse",0.103735612774752,"lower",450000,"log1p intensity","","simulation","combat","ComBat","SIM05"
"heldout_qc_cv_mean",10.6716288444473,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM05"
"heldout_qc_cv_sd",7.87615973890102,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM05"
"heldout_qc_cv_median",8.83297165003,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM05"
"residual_run_order_gam_mean_deviance",0.0528026880027563,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM05"
"residual_run_order_gam_sd_deviance",0.0887148144633622,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM05"
"residual_ljung_box_proportion_significant",0.066,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM05"
"batch_weighted_pc_r2_categorical",8.43365224038597e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rlsc","QC-RLSC","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rlsc","QC-RLSC","SIM05"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rlsc","QC-RLSC","SIM05"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rlsc","QC-RLSC","SIM05"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM05"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM05"
"truth_metabolite_profile_icc_mean",0.906612360710656,"higher",1000,"ICC(A,1)","","simulation","qc_rlsc","QC-RLSC","SIM05"
"truth_sample_profile_pearson_mean",0.904564348274904,"higher",450,"correlation","","simulation","qc_rlsc","QC-RLSC","SIM05"
"truth_log1p_rmse",0.0894309444757946,"lower",450000,"log1p intensity","","simulation","qc_rlsc","QC-RLSC","SIM05"
"heldout_qc_cv_mean",10.2234590360892,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM05"
"heldout_qc_cv_sd",13.9800778294288,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM05"
"heldout_qc_cv_median",7.86025268456171,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM05"
"residual_run_order_gam_mean_deviance",0.115136275892583,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM05"
"residual_run_order_gam_sd_deviance",0.133975527507109,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM05"
"residual_ljung_box_proportion_significant",0.1708,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM05"
"batch_weighted_pc_r2_categorical",0.155429071237549,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rfsc","QC-RFSC","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rfsc","QC-RFSC","SIM05"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rfsc","QC-RFSC","SIM05"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rfsc","QC-RFSC","SIM05"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM05"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM05"
"truth_metabolite_profile_icc_mean",0.696713902302012,"higher",1000,"ICC(A,1)","","simulation","qc_rfsc","QC-RFSC","SIM05"
"truth_sample_profile_pearson_mean",0.65034566742373,"higher",450,"correlation","","simulation","qc_rfsc","QC-RFSC","SIM05"
"truth_log1p_rmse",0.207486449579094,"lower",450000,"log1p intensity","","simulation","qc_rfsc","QC-RFSC","SIM05"
"heldout_qc_cv_mean",8.87914165112623,"lower",1000,"percent","","simulation","tiger","TIGER","SIM05"
"heldout_qc_cv_sd",9.27671436783415,"lower",1000,"percent","","simulation","tiger","TIGER","SIM05"
"heldout_qc_cv_median",7.62248424758095,"lower",1000,"percent","","simulation","tiger","TIGER","SIM05"
"residual_run_order_gam_mean_deviance",0.0815209568003766,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM05"
"residual_run_order_gam_sd_deviance",0.122894158209696,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM05"
"residual_ljung_box_proportion_significant",0.1558,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM05"
"batch_weighted_pc_r2_categorical",0.0732520809687819,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","tiger","TIGER","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","tiger","TIGER","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","tiger","TIGER","SIM05"
"runtime_sec",1727.267,"lower",1,"seconds","measured method execution in frozen release","simulation","tiger","TIGER","SIM05"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","tiger","TIGER","SIM05"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM05"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM05"
"truth_metabolite_profile_icc_mean",0.872007876515218,"higher",1000,"ICC(A,1)","","simulation","tiger","TIGER","SIM05"
"truth_sample_profile_pearson_mean",0.849464233461453,"higher",450,"correlation","","simulation","tiger","TIGER","SIM05"
"truth_log1p_rmse",0.113289738497088,"lower",450000,"log1p intensity","","simulation","tiger","TIGER","SIM05"
"heldout_qc_cv_mean",11.8581349303357,"lower",1000,"percent","","simulation","serrf","SERRF","SIM05"
"heldout_qc_cv_sd",9.31312730949179,"lower",1000,"percent","","simulation","serrf","SERRF","SIM05"
"heldout_qc_cv_median",9.32163349244966,"lower",1000,"percent","","simulation","serrf","SERRF","SIM05"
"residual_run_order_gam_mean_deviance",0.0975983711525286,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM05"
"residual_run_order_gam_sd_deviance",0.152682782845443,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM05"
"residual_ljung_box_proportion_significant",0.1918,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM05"
"batch_weighted_pc_r2_categorical",0.00061371337540241,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","serrf","SERRF","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","serrf","SERRF","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","serrf","SERRF","SIM05"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","serrf","SERRF","SIM05"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","serrf","SERRF","SIM05"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM05"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM05"
"truth_metabolite_profile_icc_mean",0.886915587861869,"higher",1000,"ICC(A,1)","","simulation","serrf","SERRF","SIM05"
"truth_sample_profile_pearson_mean",0.873797100727145,"higher",450,"correlation","","simulation","serrf","SERRF","SIM05"
"truth_log1p_rmse",0.0974893139381562,"lower",450000,"log1p intensity","","simulation","serrf","SERRF","SIM05"
"heldout_qc_cv_mean",8.43746935826601,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"heldout_qc_cv_sd",5.73421148471736,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"heldout_qc_cv_median",7.60028199449162,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"residual_run_order_gam_mean_deviance",0.0198448314689079,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"residual_run_order_gam_sd_deviance",0.0325601352537922,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"residual_ljung_box_proportion_significant",0.0086,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"batch_weighted_pc_r2_categorical",0.000712594893891655,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"runtime_sec",17.542,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"drift_profiles_corrected",1564,"descriptive",5000,"profiles","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"drift_features_corrected",686,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"batch_features_corrected",688,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"truth_metabolite_profile_icc_mean",0.921370095234413,"higher",1000,"ICC(A,1)","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"truth_sample_profile_pearson_mean",0.920859090416902,"higher",450,"correlation","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"truth_log1p_rmse",0.0732706220371966,"lower",450000,"log1p intensity","","simulation","winn_auto_qc","WiNN auto (QC)","SIM05"
"heldout_qc_cv_mean",10.5219993591051,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"heldout_qc_cv_sd",5.76481621181103,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"heldout_qc_cv_median",10.0037623597111,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"residual_run_order_gam_mean_deviance",0.0750793863837347,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"residual_run_order_gam_sd_deviance",0.12974128297221,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"residual_ljung_box_proportion_significant",0.0728,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"batch_weighted_pc_r2_categorical",0.114588952709036,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"runtime_sec",25.677,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"drift_profiles_corrected",2753,"descriptive",5000,"profiles","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"drift_features_corrected",922,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"batch_features_corrected",801,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"truth_metabolite_profile_icc_mean",0.882292442908406,"higher",1000,"ICC(A,1)","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"truth_sample_profile_pearson_mean",0.886809585223004,"higher",450,"correlation","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"truth_log1p_rmse",0.0908059767371582,"lower",450000,"log1p intensity","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM05"
"heldout_qc_cv_mean",8.42898920927422,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"heldout_qc_cv_sd",5.83850402782076,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"heldout_qc_cv_median",7.71111413043609,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"residual_run_order_gam_mean_deviance",0.0216195779295135,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"residual_run_order_gam_sd_deviance",0.0353376507537231,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"residual_ljung_box_proportion_significant",0.0068,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
