"candidate_id","parameters","status","qc_score","mean_qc_correlation","mean_qc_cv","runtime_sec","error","selected","dataset_key","dataset","split_id","task_id","method_id","method","hidden_qc_values_available","biological_labels_available","replicate_identities_available"
1,"ntree=200; coCV=20; Frule=0.8","completed",0.827705551954125,0.86888584768708,0.0823605914659101,94.633,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_236","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=200; coCV=30; Frule=0.8","completed",0.956285596840276,0.991344630393674,0.0701180671067961,91.944,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_236","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=500; coCV=20; Frule=0.8","completed",0.82772810381011,0.868855702700634,0.0822551977810489,127.388,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_236","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.942315949076605,0.977793905098932,0.0709559120446544,127.805,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_236","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.945165731154501,0.992519530546288,0.0947075987835753,1062.676,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_237","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.945193598675045,0.992554844825912,0.0947224923017339,1031.935,,TRUE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_237","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.94518367059923,0.99253254683882,0.0946977524791787,1047.236,,FALSE,"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_237","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.804691743800411,0.991050744724342,0.372718001847862,1.835,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_242","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.804661656968029,0.991384644591014,0.37344597524597,1.24,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_242","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.86756516853183,0.993520057666717,0.251909778269774,1.86,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_243","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.594721550849449,0.802097866470284,0.41475263124167,7.533,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_244","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.596440612708345,0.801986148449378,0.411091071482066,8.4,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_244","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.602872386373246,0.76685684796307,0.327968923179647,6.833,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_244","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.603004510815297,0.76685684796353,0.327704674296464,8.748,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_244","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.793435847459925,0.990203071742304,0.393534448564758,149.64,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_245","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.793435847459938,0.990203071742304,0.393534448564731,138.87,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_245","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.793435847460057,0.990203071742304,0.393534448564494,138.756,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_245","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.788047327666399,0.988972019902464,0.40184938447213,2.141,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_250","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.788210567022631,0.989467145726523,0.402513157407783,1.201,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_250","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.857105198218191,0.991097728163768,0.267985059891153,1.697,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_251","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.626596565226948,0.869357262005161,0.485521393556425,8.164,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_252","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.623643426968498,0.869249984169533,0.491213114402071,9.063,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_252","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.56332258096006,0.735839639883449,0.345034117846778,7.665,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_252","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.561095096070878,0.735735746061627,0.349281299981497,9.647,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_252","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.769611313032302,0.988636288541653,0.438049951018702,120.391,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_253","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.769611313032315,0.988636288541653,0.438049951018675,120.74,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_253","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.769611313032435,0.988636288541653,0.438049951018436,121.469,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_253","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.810250047815247,0.990298032618691,0.360095969606888,1.881,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_258","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.810554572166239,0.990626498908609,0.360143853484739,1.278,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_258","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.868752675918562,0.992572428294554,0.247639504751985,2.021,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_259","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.670973390959254,0.882639868945965,0.423332955973423,8.379,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_260","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.617028242806161,0.828587504762487,0.423118523912653,9.328,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_260","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.584054651565168,0.742433302570006,0.316757302009675,7.494,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_260","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.584233251916956,0.742433302570009,0.316400101306105,9.787,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_260","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.802151420593734,0.990363575556244,0.37642430992502,118.125,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_261","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.802151420593746,0.990363575556244,0.376424309924997,117.936,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_261","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.80215142059385,0.990363575556244,0.376424309924789,112.973,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_261","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.79574604634674,0.989475381467884,0.387458670242288,1.884,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_266","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.795457624106957,0.989747552486955,0.388579856759996,1.234,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_266","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.856499953175683,0.992012185295826,0.271024464240286,1.907,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_267","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.637100826022922,0.864108057522806,0.454014462999766,8.421,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_268","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.638722491576612,0.864072311126952,0.450699639100681,9.655,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_268","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.581592369712011,0.751419566084916,0.339654392745809,7.548,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_268","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.581392845386694,0.751342070786277,0.339898450799165,9.36,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_268","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.783506399480682,0.989401995046617,0.411791191131869,112.202,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_269","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.783506399480695,0.989401995046617,0.411791191131843,111.884,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_269","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.783506399480812,0.989401995046617,0.411791191131609,111.785,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_269","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.80654183076543,0.990462739105534,0.367841816680208,1.769,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_274","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.806931257023118,0.990853425562856,0.367844337079476,1.134,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_274","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.86400682023203,0.992476513082734,0.256939385701409,1.741,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_275","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.607304041282988,0.825155417597708,0.435702752629439,7.694,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_276","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.608744775057255,0.825277679751173,0.433065809387837,8.606,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_276","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.593086753864625,0.753872963720505,0.321572419711762,7.083,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_276","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.590405546625296,0.753827139532658,0.326843185814724,9.24,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_276","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.796370032913865,0.990127215780683,0.387514365733636,127.434,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_277","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.796370032913877,0.990127215780683,0.387514365733613,122.498,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_277","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.796370032913983,0.990127215780683,0.387514365733401,121.76,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_277","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.797797742868412,0.990680114103951,0.385764742471078,1.55,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_282","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.797482487960466,0.990992428476364,0.387019881031796,1.013,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_282","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.86790270477562,0.993628480247574,0.251451550943907,1.813,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_283","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.568620187336201,0.789652644426284,0.442064914180165,7.775,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_284","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.571832663347228,0.789665121097019,0.435664915499583,8.307,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_284","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.579840350536536,0.746637397793902,0.33359409451473,7.312,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_284","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.581287054335478,0.746661011149086,0.330747913627215,8.509,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_284","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.778608289786675,0.990179545548182,0.423142511523016,115.732,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_285","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.778608289786688,0.990179545548183,0.423142511522989,114.14,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_285","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.778608289786809,0.990179545548183,0.423142511522747,112.202,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_285","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.82122888390851,0.992255858209266,0.34205394860151,1.678,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_290","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.82149423024317,0.992496490530732,0.342004520575124,1.118,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_290","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.884249788181006,0.994936639980004,0.221373703597997,1.828,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_291","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.602989915820875,0.798913499886647,0.391847168131544,7.795,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_292","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.60303746746634,0.79891349988682,0.391752064840961,8.677,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_292","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.620128134472688,0.766206534186223,0.292156799427071,7.023,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_292","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.620612499098945,0.766325691593367,0.291426384988844,8.753,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_292","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.812549365557367,0.991437187910383,0.357775644706032,118.056,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_293","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.812549365557378,0.991437187910383,0.35777564470601,119.569,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_293","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.812549365557481,0.991437187910383,0.357775644705805,121.73,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_293","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.788158851664145,0.989120087759821,0.401922472191354,1.841,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_298","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.788022808934783,0.98950152185787,0.402957425846174,1.24,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_298","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.854403203260254,0.991456845763964,0.274107285007421,2.766,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_299","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.613015185351993,0.864718610370221,0.503406850036457,12.508,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_300","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.613236977646697,0.864675754252217,0.502877553211041,12.733,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_300","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.560298694914268,0.74298081155085,0.365364233273164,10.441,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_300","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.560344908455344,0.742980811550969,0.365271806191248,13.298,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_300","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.769572172616452,0.989022221498817,0.43890009776473,108.195,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_301","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.769572172616466,0.989022221498817,0.438900097764703,107.545,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_301","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.769572172616588,0.989022221498817,0.43890009776446,107.915,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_301","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.806016646070543,0.990987867366316,0.369942442591545,1.579,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_306","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.805735820660652,0.991276457554768,0.371081273788232,1.047,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_306","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.867756682413027,0.993651975260427,0.251790585694799,1.696,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_307","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.594510953171462,0.798651909226681,0.408281912110438,7.295,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_308","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.59736109067471,0.799898653316145,0.40507512528287,8.201,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_308","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.596602950094507,0.756579227773173,0.319952555357332,6.799,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_308","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.598117599862309,0.756602827754909,0.316970455785201,8.684,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_308","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.795364884619606,0.990434934346067,0.390140099452922,110.662,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_309","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.795364884619619,0.990434934346067,0.390140099452896,109.35,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_309","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.795364884619736,0.990434934346067,0.390140099452662,110.557,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_309","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE","completed",0.811088086967508,0.992085723704894,0.361995273474772,2.181,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_314","combat","ComBat",FALSE,FALSE,FALSE
2,"par_prior=FALSE","completed",0.810844889869871,0.992242885154736,0.36279599056973,1.241,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_314","combat","ComBat",FALSE,FALSE,FALSE
1,"dataset_specific_fixed; log1p subtractive per-batch LOESS; span=1; degree=1; log-scale batch shift; ID-preserving","completed",0.882066669525435,0.995121309319134,0.226109279587398,1.986,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_315","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.575416494897761,0.792175169973928,0.433517350152335,7.616,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_316","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.578174729930786,0.793401453336939,0.430453446812306,8.537,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_316","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.606571181257124,0.76741493999835,0.321687517482451,7.116,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_316","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.605314087898468,0.767393215042255,0.324158254287573,9.246,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_316","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.793169138359416,0.991314191493224,0.396290106267616,113.368,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_317","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.793169138359428,0.991314191493224,0.396290106267591,112.89,,FALSE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_317","serrf","SERRF",FALSE,FALSE,FALSE
3,"jitter_eps=1e-05","completed",0.79316913835954,0.991314191493224,0.396290106267369,113.171,,TRUE,"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_317","serrf","SERRF",FALSE,FALSE,FALSE
1,"par_prior=TRUE (fixed published/default setting)","completed",0.838292841770193,0.989353517471561,0.302121351402736,1.853,,TRUE,"sacurine","Sacurine","SPLIT01","REF_322","combat","ComBat",FALSE,FALSE,FALSE
1,"span=0.3","completed",0.524414788570548,0.982836015536597,0.916842453932099,0.986999999999998,,FALSE,"sacurine","Sacurine","SPLIT01","REF_323","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
2,"span=0.5","completed",0.954056843213893,0.999162986778306,0.090212287128825,0.667000000000002,,TRUE,"sacurine","Sacurine","SPLIT01","REF_323","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
3,"span=0.7","completed",0.949570195018174,0.99897495534305,0.0988095206497527,0.625,,FALSE,"sacurine","Sacurine","SPLIT01","REF_323","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
4,"span=0.9","completed",0.944037173952684,0.998723861424719,0.109373374944071,0.672999999999998,,FALSE,"sacurine","Sacurine","SPLIT01","REF_323","qc_rlsc","QC-RLSC",FALSE,FALSE,FALSE
1,"ntree=200; coCV=20; Frule=0.8","completed",0.838112363195965,0.926451688774093,0.176678651156255,1.741,,FALSE,"sacurine","Sacurine","SPLIT01","REF_324","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
2,"ntree=500; coCV=20; Frule=0.8","completed",0.783243170073829,0.870952891284322,0.175419442420987,2.481,,FALSE,"sacurine","Sacurine","SPLIT01","REF_324","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
3,"ntree=200; coCV=30; Frule=0.8","completed",0.913378363265284,0.993520240400315,0.160283754270064,1.51,,TRUE,"sacurine","Sacurine","SPLIT01","REF_324","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
4,"ntree=500; coCV=30; Frule=0.8","completed",0.913275720323779,0.99352024032522,0.160489040002882,2.046,,FALSE,"sacurine","Sacurine","SPLIT01","REF_324","qc_rfsc","QC-RFSC",FALSE,FALSE,FALSE
1,"jitter_eps=0","completed",0.895137930501084,0.994350741661206,0.198425622320244,15.622,,FALSE,"sacurine","Sacurine","SPLIT01","REF_325","serrf","SERRF",FALSE,FALSE,FALSE
2,"jitter_eps=1e-06","completed",0.895177391221365,0.994383586863554,0.198412391284379,15.18,,TRUE,"sacurine","Sacurine","SPLIT01","REF_325","serrf","SERRF",FALSE,FALSE,FALSE
