"dataset_key","dataset","method_id","method","metric","direction","units","n","mean","sd","median","q1","q3","minimum","maximum"
"batchcorr_set1","BatchCorr Set 1","qc_rlsc","QC-RLSC","residual_run_order_gam_sd_deviance","lower","proportion",10,0.114074536406668,0.00816321217725524,0.117606407457343,0.106995673970508,0.119912927736783,0.100785187014934,0.124603283258049
"batchcorr_set1","BatchCorr Set 1","qc_rlsc","QC-RLSC","retained_features","higher","features",10,199,0,199,199,199,199,199
"batchcorr_set1","BatchCorr Set 1","qc_rlsc","QC-RLSC","retained_samples","higher","samples",10,761,0,761,761,761,761,761
"batchcorr_set1","BatchCorr Set 1","qc_rlsc","QC-RLSC","runtime_sec","lower","seconds",10,2.0274,0.331937477379233,1.9345,1.84525,2.06225,1.779,2.913
"batchcorr_set1","BatchCorr Set 1","qc_rlsc","QC-RLSC","sample_replicate_pearson_median","higher","correlation",10,0.949337093006628,0.000508687705271113,0.949370579640396,0.949022758490685,0.949756974447023,0.948576506673825,0.950010412136945
"batchcorr_set1","BatchCorr Set 1","raw","Raw","batch_features_corrected","descriptive","features",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","raw","Raw","batch_weighted_pc_r2_categorical","lower","weighted R-squared",10,0.561111591272931,0,0.561111591272931,0.561111591272931,0.561111591272931,0.561111591272931,0.561111591272931
"batchcorr_set1","BatchCorr Set 1","raw","Raw","biological_associated_features","context","features",10,172,0,172,172,172,172,172
"batchcorr_set1","BatchCorr Set 1","raw","Raw","biological_weighted_pc_r2","higher","weighted R-squared",10,0.589667357711897,0,0.589667357711897,0.589667357711897,0.589667357711897,0.589667357711897,0.589667357711897
"batchcorr_set1","BatchCorr Set 1","raw","Raw","drift_features_corrected","descriptive","features",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","raw","Raw","drift_profiles_corrected","descriptive","profiles",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","raw","Raw","feature_repeatability_ratio_median","higher","repeatability ratio",10,0.52175027169439,0,0.52175027169439,0.52175027169439,0.52175027169439,0.52175027169439,0.52175027169439
"batchcorr_set1","BatchCorr Set 1","raw","Raw","genuine_replicate_icc_median","higher","ICC(A,1)",10,0.8853604114021,0,0.8853604114021,0.8853604114021,0.8853604114021,0.8853604114021,0.8853604114021
"batchcorr_set1","BatchCorr Set 1","raw","Raw","heldout_qc_cv_mean","lower","percent",10,67.9044579118164,3.35384154972193,67.1216318024706,66.109429122169,70.7557141090398,62.4297317186145,73.0038489604142
"batchcorr_set1","BatchCorr Set 1","raw","Raw","heldout_qc_cv_median","lower","percent",10,60.2424148327347,4.55145210504122,58.9563409408268,56.9290963715652,64.8218721027251,53.6287424213846,66.0997799845692
"batchcorr_set1","BatchCorr Set 1","raw","Raw","heldout_qc_cv_sd","lower","percent",10,28.4304092902039,2.61226650555207,28.0899020361889,26.3855197951548,30.9696377220925,24.8478847449783,31.7398851985864
"batchcorr_set1","BatchCorr Set 1","raw","Raw","residual_ljung_box_proportion_significant","lower","proportion",10,0.175376884422111,0,0.175376884422111,0.175376884422111,0.175376884422111,0.175376884422111,0.175376884422111
"batchcorr_set1","BatchCorr Set 1","raw","Raw","residual_run_order_gam_mean_deviance","lower","proportion",10,0.122438628105699,0,0.122438628105699,0.122438628105699,0.122438628105699,0.122438628105699,0.122438628105699
"batchcorr_set1","BatchCorr Set 1","raw","Raw","residual_run_order_gam_sd_deviance","lower","proportion",10,0.165539431290999,0,0.165539431290999,0.165539431290999,0.165539431290999,0.165539431290999,0.165539431290999
"batchcorr_set1","BatchCorr Set 1","raw","Raw","retained_features","higher","features",10,199,0,199,199,199,199,199
"batchcorr_set1","BatchCorr Set 1","raw","Raw","retained_samples","higher","samples",10,761,0,761,761,761,761,761
"batchcorr_set1","BatchCorr Set 1","raw","Raw","runtime_sec","lower","seconds",10,0.0488,0.00413118223595458,0.0495,0.045,0.05175,0.044,0.056
"batchcorr_set1","BatchCorr Set 1","raw","Raw","sample_replicate_pearson_median","higher","correlation",10,0.911453639180002,0,0.911453639180002,0.911453639180002,0.911453639180002,0.911453639180002,0.911453639180002
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","batch_features_corrected","descriptive","features",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","batch_weighted_pc_r2_categorical","lower","weighted R-squared",10,0.00435624904876632,3.66801617092377e-16,0.00435624904876625,0.00435624904876607,0.00435624904876645,0.00435624904876587,0.00435624904876697
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","biological_associated_features","context","features",10,193,0,193,193,193,193,193
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","biological_weighted_pc_r2","higher","weighted R-squared",10,0.748052224380422,9.6645394333336e-16,0.748052224380422,0.748052224380422,0.748052224380423,0.748052224380421,0.748052224380424
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","drift_features_corrected","descriptive","features",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","drift_profiles_corrected","descriptive","profiles",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","feature_repeatability_ratio_median","higher","repeatability ratio",10,0.665367807037562,3.06022615980162e-15,0.665367807037563,0.665367807037562,0.665367807037563,0.665367807037553,0.665367807037563
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","genuine_replicate_icc_median","higher","ICC(A,1)",10,0.93765057362332,6.75322301446426e-16,0.93765057362332,0.93765057362332,0.937650573623321,0.937650573623319,0.937650573623321
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","heldout_qc_cv_mean","lower","percent",10,43.1226753240834,8.76309028741652,46.1881560709744,37.1515617733989,48.7813622466577,29.5822078493796,55.4350928442513
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","heldout_qc_cv_median","lower","percent",10,38.0354312030456,8.49838998560849,40.4031615746718,33.3171565720557,43.9865770952297,24.0263392255159,48.937143888704
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","heldout_qc_cv_sd","lower","percent",10,21.3051877835751,4.65469200338039,19.2824056297502,17.7350469691336,25.9022349778194,15.5011281735164,28.0125869505055
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","residual_ljung_box_proportion_significant","lower","proportion",10,0.175376884422111,0,0.175376884422111,0.175376884422111,0.175376884422111,0.175376884422111,0.175376884422111
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","residual_run_order_gam_mean_deviance","lower","proportion",10,0.122438628681523,0,0.122438628681523,0.122438628681523,0.122438628681523,0.122438628681523,0.122438628681523
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","residual_run_order_gam_sd_deviance","lower","proportion",10,0.165539431447011,0,0.165539431447011,0.165539431447011,0.165539431447011,0.165539431447011,0.165539431447011
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","retained_features","higher","features",10,199,0,199,199,199,199,199
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","retained_samples","higher","samples",10,761,0,761,761,761,761,761
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","runtime_sec","lower","seconds",10,354.2683,29.7505350840769,345.665,336.86425,361.90825,323.762,427.402
"batchcorr_set1","BatchCorr Set 1","serrf","SERRF","sample_replicate_pearson_median","higher","correlation",10,0.94820982365988,1.41743787094347e-15,0.948209823659879,0.948209823659879,0.94820982365988,0.948209823659878,0.948209823659882
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","batch_features_corrected","descriptive","features",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","batch_weighted_pc_r2_categorical","lower","weighted R-squared",10,0.0675045337009981,0.0107554880601156,0.0718611839290141,0.0611372404077187,0.0756239514419076,0.045461968337868,0.0790913215169777
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","biological_associated_features","context","features",10,192.7,1.15950180872841,193,192,193.75,191,194
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","biological_weighted_pc_r2","higher","weighted R-squared",10,0.778677091350325,0.0161392115037323,0.770176154411823,0.765781388215922,0.794448545739076,0.761230540624597,0.801595757735895
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","drift_features_corrected","descriptive","features",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","drift_profiles_corrected","descriptive","profiles",0,,,,,,,
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","feature_repeatability_ratio_median","higher","repeatability ratio",10,0.66843927327542,0.00728600106640131,0.664248232546609,0.663226415275326,0.675481096319315,0.660978618296303,0.679283603220709
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","genuine_replicate_icc_median","higher","ICC(A,1)",10,0.938988522861575,0.000767511093284871,0.938875193812925,0.93853305828467,0.939644835893301,0.93762420847926,0.939958118691036
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","heldout_qc_cv_mean","lower","percent",10,39.1143947635249,10.5619473680106,43.1148000570009,31.268040410052,45.9770071361352,21.9023788351058,53.3797222757081
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","heldout_qc_cv_median","lower","percent",10,35.506576906646,10.3390343843047,39.7503472272067,27.6783088273629,42.5906053911106,19.2335682405902,48.0472961355729
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","heldout_qc_cv_sd","lower","percent",10,19.9582101430899,6.60446957244827,17.2471049240512,15.1117904002738,27.1923676937885,11.38593356761,27.9051240980283
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","residual_ljung_box_proportion_significant","lower","proportion",10,0.1,0.0134650864391701,0.106030150753769,0.0860552763819096,0.111180904522613,0.0824120603015075,0.115075376884422
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","residual_run_order_gam_mean_deviance","lower","proportion",10,0.0880625349796367,0.0048153404983213,0.0908935929611808,0.0827758738269989,0.0917517377126285,0.081718403385181,0.0927579877953109
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","residual_run_order_gam_sd_deviance","lower","proportion",10,0.117869591885336,0.00679133201342853,0.122303704943872,0.110779648480485,0.123191205045152,0.108815899080209,0.124374444732031
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","retained_features","higher","features",10,199,0,199,199,199,199,199
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","retained_samples","higher","samples",10,761,0,761,761,761,761,761
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","runtime_sec","lower","seconds",10,429.4019,64.7649132932159,398.9085,393.91525,452.7745,373.034,587.133
"batchcorr_set1","BatchCorr Set 1","tiger","TIGER","sample_replicate_pearson_median","higher","correlation",10,0.945106523833089,0.000729342529153084,0.945057843129388,0.944634013405199,0.945786819944804,0.944045182952743,0.946048544600384
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","batch_features_corrected","descriptive","features",10,193.5,2.63523138347365,193.5,191,196,191,196
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","batch_weighted_pc_r2_categorical","lower","weighted R-squared",10,0.0125412541007446,0.000160908352791764,0.0125191179536487,0.012439125885917,0.0126722153698979,0.0122579983374838,0.012775610034119
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","biological_associated_features","context","features",10,197.8,0.421637021355784,198,198,198,197,198
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","biological_weighted_pc_r2","higher","weighted R-squared",10,0.832120347114003,0.000200054955263858,0.832117686653329,0.831968669743701,0.832299944307086,0.831815594932711,0.832380425141878
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","drift_features_corrected","descriptive","features",10,176,0,176,176,176,176,176
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","drift_profiles_corrected","descriptive","profiles",10,424,0,424,424,424,424,424
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","feature_repeatability_ratio_median","higher","repeatability ratio",10,0.697915258710293,0.000650779997925052,0.698067711010788,0.697908004339109,0.698351487856614,0.696706624878335,0.698497244606557
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","genuine_replicate_icc_median","higher","ICC(A,1)",10,0.954905560056067,7.77757660822464e-05,0.954902234248751,0.954861684028512,0.954959075934727,0.95475544979839,0.95503452262853
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","heldout_qc_cv_mean","lower","percent",10,31.4683486917862,4.70194568566102,32.4559580100716,28.0212744040934,34.8519604780675,24.2755076724335,37.1913699788611
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","heldout_qc_cv_median","lower","percent",10,27.2242217529658,5.21043649390087,28.6719194340855,22.9858184759426,30.253389202289,18.8673194254645,33.6658728364545
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","heldout_qc_cv_sd","lower","percent",10,18.6790949345906,1.24939944527415,19.0640926622013,18.6182657061128,19.3574310689394,16.0781412858495,19.8985040753542
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","residual_ljung_box_proportion_significant","lower","proportion",10,0.0176381909547739,0.00068860317558105,0.0175879396984925,0.0170854271356784,0.0180904522613065,0.0165829145728643,0.0185929648241206
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","residual_run_order_gam_mean_deviance","lower","proportion",10,0.0464300149511911,7.26165189349577e-05,0.0464397565109928,0.046361238650638,0.0464912944238626,0.0463348907114456,0.0465232530262287
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","residual_run_order_gam_sd_deviance","lower","proportion",10,0.0821273248924663,7.54716876154137e-05,0.0821093101590061,0.0820913687807045,0.0821680714840211,0.0820182997301489,0.0822706073822075
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","retained_features","higher","features",10,199,0,199,199,199,199,199
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","retained_samples","higher","samples",10,761,0,761,761,761,761,761
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","runtime_sec","lower","seconds",10,7.4778,1.5674572331575,6.9435,6.6435,7.48225,6.52,11.759
"batchcorr_set1","BatchCorr Set 1","winn_auto_batch_qc","WiNN auto-batch (QC)","sample_replicate_pearson_median","higher","correlation",10,0.955526888447019,3.85259688758004e-06,0.955526888487811,0.95552323354732,0.955530543338589,0.955523233467417,0.955530543435361
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","batch_features_corrected","descriptive","features",10,194.9,0.567646212197547,195,195,195,194,196
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","batch_weighted_pc_r2_categorical","lower","weighted R-squared",10,0.000538810928800368,2.10102339983873e-05,0.000536611119158718,0.000527308459769557,0.000548905988979231,0.00051086037149638,0.000577867492234937
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","biological_associated_features","context","features",10,197,0,197,197,197,197,197
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","biological_weighted_pc_r2","higher","weighted R-squared",10,0.843217894854524,0.000311827403067378,0.843174916381661,0.843104054832572,0.843417068405735,0.842601534850402,0.843720655993704
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","drift_features_corrected","descriptive","features",10,134.7,5.37587202228625,133,133,133,133,150
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","drift_profiles_corrected","descriptive","profiles",10,328,15.8113883008419,323,323,323,323,373
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","feature_repeatability_ratio_median","higher","repeatability ratio",10,0.70158558070144,0.000627807985955056,0.701618836036823,0.701050293086068,0.701868255248611,0.700727445058009,0.702656657849148
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","genuine_replicate_icc_median","higher","ICC(A,1)",10,0.95646543759264,0.000156876013048593,0.956428630457216,0.95637689797876,0.956493914353788,0.956295040491475,0.956840939033741
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","heldout_qc_cv_mean","lower","percent",10,29.8657510218841,4.58421420542542,30.8532986499798,25.9336644190379,32.0889257139473,23.4708592751694,36.52244387879
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","heldout_qc_cv_median","lower","percent",10,26.2067097306355,4.87355266184985,26.9059935623595,22.5048964500875,28.8473697177087,19.0335554059554,33.5252896311112
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","heldout_qc_cv_sd","lower","percent",10,17.7695601818095,1.91822526449834,17.0863362432756,16.0855709582293,19.6411883895188,15.7994876254543,20.4221030328376
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","residual_ljung_box_proportion_significant","lower","proportion",10,0.00628140703517588,0.000637836943539692,0.00603015075376884,0.00603015075376884,0.00653266331658291,0.00552763819095477,0.00753768844221105
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","residual_run_order_gam_mean_deviance","lower","proportion",10,0.0460914321763052,0.00114226038648579,0.0464163158100707,0.0464053249196832,0.0464771870671625,0.0428501378357964,0.0466297092829419
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","residual_run_order_gam_sd_deviance","lower","proportion",10,0.0559912437828632,0.000777119524612798,0.0562511116400883,0.0561904709533861,0.0562575655409528,0.053815766959969,0.0564778943428207
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","retained_features","higher","features",10,199,0,199,199,199,199,199
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","retained_samples","higher","samples",10,761,0,761,761,761,761,761
"batchcorr_set1","BatchCorr Set 1","winn_auto_qc","WiNN auto (QC)","runtime_sec","lower","seconds",10,5.6987,1.32213615452839,5.3085,5.157,5.4185,5.08,9.437
