"scenario_id","seed_id","method","metric","value","metric_direction","units","status","confounding_type","level"
"CONF04_run_order_0p75","CONF04","Raw","clean_sample_profile_pearson_median",0.522373148473444,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_profile_pearson_mean",0.656908882886007,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_profile_pearson_median",0.641085747868236,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_icc_a1_mean",0.593625418542632,"higher","value","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_icc_a1_median",0.573520887698654,"higher","value","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","heldout_qc_cv_mean",44.4053283596335,"lower","percent","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","heldout_qc_cv_median",42.0501686709371,"lower","percent","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","heldout_qc_cv_sd",31.628604095235,"lower","percent","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","batch_weighted_pc_r2_categorical",0.947811791647326,"lower","weighted_R2","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","phenotype_weighted_pc_r2_categorical",0.0428849565020225,"descriptive","weighted_R2","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_profiles_significant",1370,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_proportion_significant",0.274,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_median_statistic",12.164888140254,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","residual_run_order_gam_mean_deviance",0.135426239808277,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","retained_features",1000,"higher","count","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","retained_samples",500,"higher","count","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","Raw","runtime_sec",0,"lower","seconds","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.878936648432795,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520336689798318,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.984328204046861,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.983806022768275,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0668605254586207,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.195707185960174,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0123866478954803,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0260522474005852,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.446690961555704,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_intercept",0.000516900640280053,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.436134901163906,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.901820448443698,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","n_discoveries_bh_0p05",105,"descriptive","count","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","true_positive_rate",1,"higher","proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","empirical_fdr",0.0476190476190476,"lower","proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00555555555555556,"lower","proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0767624809598779,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.915873293218783,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.917349118324095,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.941325190254538,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.951619338741037,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.916258939516724,"higher","value","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.938845242229796,"higher","value","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_mean",9.23603748817553,"lower","percent","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_median",8.27511230328625,"lower","percent","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_sd",6.66273854092992,"lower","percent","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.000742399813552257,"lower","weighted_R2","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.274539372588296,"descriptive","weighted_R2","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",46,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.0092,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.6830888543749,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.023763769746211,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","run_order",0.75
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","runtime_sec",7.754,"lower","seconds","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","coefficient_pearson_vs_injected_all",0.859934889803043,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","coefficient_spearman_vs_injected_all",0.520095691752516,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","coefficient_pearson_vs_injected_responsive",0.982524433983794,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","coefficient_pearson_vs_clean_all",0.961094526163639,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_injected_all",0.0644710763755546,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_injected_responsive",0.178714830146657,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_clean_all",0.0177172073887046,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_clean_responsive",0.0194538520205844,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","recovered_vs_injected_slope",0.498186051808771,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","recovered_vs_injected_intercept",0.000832838416063394,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","median_attenuation_ratio_injected_responsive",0.513315893529104,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","median_attenuation_ratio_clean_responsive",1,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","n_discoveries_bh_0p05",102,"descriptive","count","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","true_positive_rate",0.98,"higher","proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","empirical_fdr",0.0392156862745098,"lower","proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","null_feature_false_positive_rate",0.00444444444444444,"lower","proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","clean_log1p_rmse_study",0.285685438295688,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","clean_sample_profile_pearson_mean",0.532150034551524,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","clean_sample_profile_pearson_median",0.535033622722275,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_profile_pearson_mean",0.654065105181072,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_profile_pearson_median",0.626177856630115,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_icc_a1_mean",0.590315839164932,"higher","value","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_icc_a1_median",0.55091349918754,"higher","value","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","heldout_qc_cv_mean",44.9808506665375,"lower","percent","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","heldout_qc_cv_median",43.8690707662869,"lower","percent","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","heldout_qc_cv_sd",30.4690761204922,"lower","percent","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","batch_weighted_pc_r2_categorical",0.95079993424815,"lower","weighted_R2","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","phenotype_weighted_pc_r2_categorical",0.0384250511627051,"descriptive","weighted_R2","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_profiles_significant",1455,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_proportion_significant",0.291,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_median_statistic",12.2986204224098,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","residual_run_order_gam_mean_deviance",0.143970647656234,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","retained_features",1000,"higher","count","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","retained_samples",500,"higher","count","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","Raw","runtime_sec",0,"lower","seconds","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.858804073102488,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520314780885063,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.978065100833778,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.980090179923675,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0698015091283198,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.204839392120433,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0135585903977661,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0305142302382076,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.421678530953749,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","recovered_vs_injected_intercept",0.000228381052134368,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.419645977077042,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.879986776146833,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","n_discoveries_bh_0p05",101,"descriptive","count","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","true_positive_rate",0.99,"higher","proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","empirical_fdr",0.0198019801980198,"lower","proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00222222222222222,"lower","proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0734397140713271,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.922521632544597,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.923190342232993,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.942176086985028,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.949456177766189,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.919110286225738,"higher","value","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.937360781647593,"higher","value","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","heldout_qc_cv_mean",9.30275671142309,"lower","percent","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","heldout_qc_cv_median",8.71484522382811,"lower","percent","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","heldout_qc_cv_sd",6.41799896834199,"lower","percent","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.000897942537595904,"lower","weighted_R2","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.266764836007936,"descriptive","weighted_R2","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",28,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.0056,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.7117035801631,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.0243080806069063,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","run_order",0.75
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","runtime_sec",7.428,"lower","seconds","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","coefficient_pearson_vs_injected_all",0.849569219502108,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","coefficient_spearman_vs_injected_all",0.520095691752516,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","coefficient_pearson_vs_injected_responsive",0.982395495913901,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","coefficient_pearson_vs_clean_all",0.944977426140405,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_injected_all",0.0652404628266582,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_injected_responsive",0.178572061640766,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_clean_all",0.021288195179894,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_clean_responsive",0.0204989156953887,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","recovered_vs_injected_slope",0.498744824618118,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","recovered_vs_injected_intercept",-0.00194642276841199,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","median_attenuation_ratio_injected_responsive",0.488612381113124,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","median_attenuation_ratio_clean_responsive",1.00660062399057,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","n_discoveries_bh_0p05",109,"descriptive","count","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","true_positive_rate",1,"higher","proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","empirical_fdr",0.0825688073394495,"lower","proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","null_feature_false_positive_rate",0.01,"lower","proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","clean_log1p_rmse_study",0.312081015663876,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","clean_sample_profile_pearson_mean",0.497079968285038,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","clean_sample_profile_pearson_median",0.498898587723837,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_profile_pearson_mean",0.640514040050643,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_profile_pearson_median",0.618497755302816,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_icc_a1_mean",0.575568236442408,"higher","value","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_icc_a1_median",0.545708799425051,"higher","value","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","heldout_qc_cv_mean",47.5743078003657,"lower","percent","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","heldout_qc_cv_median",43.9710070230399,"lower","percent","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","heldout_qc_cv_sd",33.4699193369408,"lower","percent","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","batch_weighted_pc_r2_categorical",0.95475000323795,"lower","weighted_R2","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","phenotype_weighted_pc_r2_categorical",0.0331171899340765,"descriptive","weighted_R2","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","residual_ljung_box_profiles_significant",1387,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","residual_ljung_box_proportion_significant",0.2774,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","residual_ljung_box_median_statistic",12.2231564649503,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","residual_run_order_gam_mean_deviance",0.137765452183573,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","retained_features",1000,"higher","count","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","retained_samples",500,"higher","count","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","Raw","runtime_sec",0,"lower","seconds","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.868389108594398,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520270963058554,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.979555114774105,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.976814301676884,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0688845868134033,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.202715331170396,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0145862391714952,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0334748163397076,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.427506773459551,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","recovered_vs_injected_intercept",-0.000342640349158722,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.437832304794274,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.881427197228723,"higher","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","n_discoveries_bh_0p05",103,"descriptive","count","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","true_positive_rate",1,"higher","proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","empirical_fdr",0.029126213592233,"lower","proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00333333333333333,"lower","proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0770677430016227,"lower","log1p_effect_or_ratio","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.914466912298299,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.91559017305499,"higher","correlation_or_proportion","calculated","run_order",0.75
"CONF06_run_order_0p75","CONF06","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.938734993018338,"higher","correlation_or_proportion","calculated","run_order",0.75
