"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","dataset"
"biological_associated_features",29,"context",339,"feature-variable tests","","sacurine","C2_SELECTIVE_DRIFT","+ selective drift","Sacurine"
"cross_batch_effect_pearson_median",0.542954218063677,"higher",3,"correlation","","sacurine","C2_SELECTIVE_DRIFT","+ selective drift","Sacurine"
"heldout_qc_cv_mean",23.1936279802778,"lower",113,"percent","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"heldout_qc_cv_sd",9.98973793830108,"lower",113,"percent","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"heldout_qc_cv_median",22.0451486281816,"lower",113,"percent","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"residual_run_order_gam_mean_deviance",0.0317341115811118,"lower",226,"proportion","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"residual_run_order_gam_sd_deviance",0.0420603724899108,"lower",226,"proportion","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"residual_ljung_box_proportion_significant",0,"lower",226,"proportion","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"batch_weighted_pc_r2_categorical",0.000505940185942207,"lower",184,"weighted R-squared","Batch is explicitly categorical.","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"retained_features",113,"higher",113,"features","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"retained_samples",210,"higher",210,"samples","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"runtime_sec",1.104,"lower",1,"seconds","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"drift_profiles_corrected",44,"descriptive",226,"profiles","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"drift_features_corrected",37,"descriptive",113,"features","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"batch_features_corrected",82,"descriptive",113,"features","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"biological_weighted_pc_r2",0.0366429880766416,"higher",3,"weighted R-squared","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"biological_associated_features",33,"context",339,"feature-variable tests","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"cross_batch_effect_pearson_median",0.543747810017213,"higher",3,"correlation","","sacurine","C3_SELECTIVE_BATCH","+ selective batch","Sacurine"
"heldout_qc_cv_mean",22.421913234801,"lower",113,"percent","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"heldout_qc_cv_sd",10.0042736885185,"lower",113,"percent","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"heldout_qc_cv_median",20.7262308662042,"lower",113,"percent","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"residual_run_order_gam_sd_deviance",0.0673011809210797,"lower",226,"proportion","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"residual_ljung_box_proportion_significant",0.0309734513274336,"lower",226,"proportion","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"batch_weighted_pc_r2_categorical",0.000737747609499402,"lower",184,"weighted R-squared","Batch is explicitly categorical.","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"retained_features",113,"higher",113,"features","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"retained_samples",210,"higher",210,"samples","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"runtime_sec",1.119,"lower",1,"seconds","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"drift_profiles_corrected",44,"descriptive",226,"profiles","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"drift_features_corrected",37,"descriptive",113,"features","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"batch_features_corrected",82,"descriptive",113,"features","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"biological_weighted_pc_r2",0.0457852706905809,"higher",3,"weighted R-squared","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"biological_associated_features",48,"context",339,"feature-variable tests","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"cross_batch_effect_pearson_median",0.537221386297552,"higher",3,"correlation","","sacurine","C4_FULL_FIXED","+ PQN","Sacurine"
"heldout_qc_cv_mean",22.421913234801,"lower",113,"percent","","sacurine","G_SS","selective/selective","Sacurine"
"heldout_qc_cv_sd",10.0042736885185,"lower",113,"percent","","sacurine","G_SS","selective/selective","Sacurine"
"heldout_qc_cv_median",20.7262308662042,"lower",113,"percent","","sacurine","G_SS","selective/selective","Sacurine"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","G_SS","selective/selective","Sacurine"
"residual_run_order_gam_sd_deviance",0.0673011809210797,"lower",226,"proportion","","sacurine","G_SS","selective/selective","Sacurine"
"residual_ljung_box_proportion_significant",0.0309734513274336,"lower",226,"proportion","","sacurine","G_SS","selective/selective","Sacurine"
"batch_weighted_pc_r2_categorical",0.000737747609499402,"lower",184,"weighted R-squared","Batch is explicitly categorical.","sacurine","G_SS","selective/selective","Sacurine"
"retained_features",113,"higher",113,"features","","sacurine","G_SS","selective/selective","Sacurine"
"retained_samples",210,"higher",210,"samples","","sacurine","G_SS","selective/selective","Sacurine"
"runtime_sec",1.119,"lower",1,"seconds","","sacurine","G_SS","selective/selective","Sacurine"
"drift_profiles_corrected",44,"descriptive",226,"profiles","","sacurine","G_SS","selective/selective","Sacurine"
"drift_features_corrected",37,"descriptive",113,"features","","sacurine","G_SS","selective/selective","Sacurine"
"batch_features_corrected",82,"descriptive",113,"features","","sacurine","G_SS","selective/selective","Sacurine"
"biological_weighted_pc_r2",0.0457852706905809,"higher",3,"weighted R-squared","","sacurine","G_SS","selective/selective","Sacurine"
"biological_associated_features",48,"context",339,"feature-variable tests","","sacurine","G_SS","selective/selective","Sacurine"
"cross_batch_effect_pearson_median",0.537221386297552,"higher",3,"correlation","","sacurine","G_SS","selective/selective","Sacurine"
"heldout_qc_cv_mean",23.5042049558585,"lower",113,"percent","","sacurine","G_AS","all/selective","Sacurine"
"heldout_qc_cv_sd",13.13972369563,"lower",113,"percent","","sacurine","G_AS","all/selective","Sacurine"
"heldout_qc_cv_median",20.1101016219649,"lower",113,"percent","","sacurine","G_AS","all/selective","Sacurine"
"residual_run_order_gam_mean_deviance",0.00452082116102002,"lower",226,"proportion","","sacurine","G_AS","all/selective","Sacurine"
"residual_run_order_gam_sd_deviance",0.00802249478855206,"lower",226,"proportion","","sacurine","G_AS","all/selective","Sacurine"
"residual_ljung_box_proportion_significant",0.00884955752212389,"lower",226,"proportion","","sacurine","G_AS","all/selective","Sacurine"
"batch_weighted_pc_r2_categorical",0.00105850874958049,"lower",184,"weighted R-squared","Batch is explicitly categorical.","sacurine","G_AS","all/selective","Sacurine"
"retained_features",113,"higher",113,"features","","sacurine","G_AS","all/selective","Sacurine"
"retained_samples",210,"higher",210,"samples","","sacurine","G_AS","all/selective","Sacurine"
"runtime_sec",2.481,"lower",1,"seconds","","sacurine","G_AS","all/selective","Sacurine"
"drift_profiles_corrected",226,"descriptive",226,"profiles","","sacurine","G_AS","all/selective","Sacurine"
"drift_features_corrected",113,"descriptive",113,"features","","sacurine","G_AS","all/selective","Sacurine"
"batch_features_corrected",84,"descriptive",113,"features","","sacurine","G_AS","all/selective","Sacurine"
"biological_weighted_pc_r2",0.0450719311645159,"higher",3,"weighted R-squared","","sacurine","G_AS","all/selective","Sacurine"
"biological_associated_features",49,"context",339,"feature-variable tests","","sacurine","G_AS","all/selective","Sacurine"
"cross_batch_effect_pearson_median",0.551099930668215,"higher",3,"correlation","","sacurine","G_AS","all/selective","Sacurine"
"heldout_qc_cv_mean",21.9299926994854,"lower",113,"percent","","sacurine","G_SA","selective/all","Sacurine"
"heldout_qc_cv_sd",9.48529918475739,"lower",113,"percent","","sacurine","G_SA","selective/all","Sacurine"
"heldout_qc_cv_median",20.579994922013,"lower",113,"percent","","sacurine","G_SA","selective/all","Sacurine"
"residual_run_order_gam_mean_deviance",0.0523762634412072,"lower",226,"proportion","","sacurine","G_SA","selective/all","Sacurine"
"residual_run_order_gam_sd_deviance",0.0678248666680279,"lower",226,"proportion","","sacurine","G_SA","selective/all","Sacurine"
"residual_ljung_box_proportion_significant",0.0309734513274336,"lower",226,"proportion","","sacurine","G_SA","selective/all","Sacurine"
"batch_weighted_pc_r2_categorical",0.000442153745158434,"lower",184,"weighted R-squared","Batch is explicitly categorical.","sacurine","G_SA","selective/all","Sacurine"
"retained_features",113,"higher",113,"features","","sacurine","G_SA","selective/all","Sacurine"
"retained_samples",210,"higher",210,"samples","","sacurine","G_SA","selective/all","Sacurine"
"runtime_sec",1.127,"lower",1,"seconds","","sacurine","G_SA","selective/all","Sacurine"
"drift_profiles_corrected",44,"descriptive",226,"profiles","","sacurine","G_SA","selective/all","Sacurine"
"drift_features_corrected",37,"descriptive",113,"features","","sacurine","G_SA","selective/all","Sacurine"
"batch_features_corrected",113,"descriptive",113,"features","","sacurine","G_SA","selective/all","Sacurine"
"biological_weighted_pc_r2",0.0459713960769054,"higher",3,"weighted R-squared","","sacurine","G_SA","selective/all","Sacurine"
"biological_associated_features",48,"context",339,"feature-variable tests","","sacurine","G_SA","selective/all","Sacurine"
"cross_batch_effect_pearson_median",0.537207329596118,"higher",3,"correlation","","sacurine","G_SA","selective/all","Sacurine"
"heldout_qc_cv_mean",22.9626454620396,"lower",113,"percent","","sacurine","G_AA","all/all","Sacurine"
"heldout_qc_cv_sd",13.2345168393841,"lower",113,"percent","","sacurine","G_AA","all/all","Sacurine"
"heldout_qc_cv_median",19.6126702631388,"lower",113,"percent","","sacurine","G_AA","all/all","Sacurine"
"residual_run_order_gam_mean_deviance",0.00483435797740552,"lower",226,"proportion","","sacurine","G_AA","all/all","Sacurine"
"residual_run_order_gam_sd_deviance",0.00826134899584249,"lower",226,"proportion","","sacurine","G_AA","all/all","Sacurine"
"residual_ljung_box_proportion_significant",0.00884955752212389,"lower",226,"proportion","","sacurine","G_AA","all/all","Sacurine"
"batch_weighted_pc_r2_categorical",0.000841918579778785,"lower",184,"weighted R-squared","Batch is explicitly categorical.","sacurine","G_AA","all/all","Sacurine"
"retained_features",113,"higher",113,"features","","sacurine","G_AA","all/all","Sacurine"
"retained_samples",210,"higher",210,"samples","","sacurine","G_AA","all/all","Sacurine"
"runtime_sec",2.461,"lower",1,"seconds","","sacurine","G_AA","all/all","Sacurine"
"drift_profiles_corrected",226,"descriptive",226,"profiles","","sacurine","G_AA","all/all","Sacurine"
"drift_features_corrected",113,"descriptive",113,"features","","sacurine","G_AA","all/all","Sacurine"
"batch_features_corrected",113,"descriptive",113,"features","","sacurine","G_AA","all/all","Sacurine"
"biological_weighted_pc_r2",0.0451397139096627,"higher",3,"weighted R-squared","","sacurine","G_AA","all/all","Sacurine"
"biological_associated_features",49,"context",339,"feature-variable tests","","sacurine","G_AA","all/all","Sacurine"
"cross_batch_effect_pearson_median",0.551496323775515,"higher",3,"correlation","","sacurine","G_AA","all/all","Sacurine"
"heldout_qc_cv_mean",49.6615125014856,"lower",6461,"percent","","waveica","C0_RAW","Raw","WaveICA"
"heldout_qc_cv_sd",29.0476446241413,"lower",6461,"percent","","waveica","C0_RAW","Raw","WaveICA"
"heldout_qc_cv_median",43.4386738587829,"lower",6461,"percent","","waveica","C0_RAW","Raw","WaveICA"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","C0_RAW","Raw","WaveICA"
"residual_run_order_gam_sd_deviance",0.232415409330365,"lower",19383,"proportion","","waveica","C0_RAW","Raw","WaveICA"
"residual_ljung_box_proportion_significant",0.598565753495331,"lower",19383,"proportion","","waveica","C0_RAW","Raw","WaveICA"
"batch_weighted_pc_r2_categorical",0.69436740649987,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","C0_RAW","Raw","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","C0_RAW","Raw","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","C0_RAW","Raw","WaveICA"
"runtime_sec",0,"lower",1,"seconds","","waveica","C0_RAW","Raw","WaveICA"
"drift_profiles_corrected",,"descriptive",19383,"profiles","","waveica","C0_RAW","Raw","WaveICA"
"drift_features_corrected",,"descriptive",6461,"features","","waveica","C0_RAW","Raw","WaveICA"
"batch_features_corrected",,"descriptive",6461,"features","","waveica","C0_RAW","Raw","WaveICA"
"biological_weighted_pc_r2",0.00276573078388549,"higher",568,"weighted R-squared","","waveica","C0_RAW","Raw","WaveICA"
"biological_associated_features",206,"context",6461,"features","","waveica","C0_RAW","Raw","WaveICA"
"cross_batch_effect_pearson_median",0.261918456568283,"higher",3,"correlation","","waveica","C0_RAW","Raw","WaveICA"
"heldout_qc_cv_mean",45.6662065407926,"lower",6461,"percent","","waveica","C1_OUTLIER","Outlier","WaveICA"
"heldout_qc_cv_sd",23.57064648624,"lower",6461,"percent","","waveica","C1_OUTLIER","Outlier","WaveICA"
"heldout_qc_cv_median",41.5376276463927,"lower",6461,"percent","","waveica","C1_OUTLIER","Outlier","WaveICA"
"residual_run_order_gam_mean_deviance",0.208336678872152,"lower",19383,"proportion","","waveica","C1_OUTLIER","Outlier","WaveICA"
"residual_run_order_gam_sd_deviance",0.231729758957577,"lower",19383,"proportion","","waveica","C1_OUTLIER","Outlier","WaveICA"
"residual_ljung_box_proportion_significant",0.606459268431099,"lower",19383,"proportion","","waveica","C1_OUTLIER","Outlier","WaveICA"
"batch_weighted_pc_r2_categorical",0.696520411780516,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","C1_OUTLIER","Outlier","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","C1_OUTLIER","Outlier","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","C1_OUTLIER","Outlier","WaveICA"
"runtime_sec",1.288,"lower",1,"seconds","","waveica","C1_OUTLIER","Outlier","WaveICA"
"drift_profiles_corrected",,"descriptive",19383,"profiles","","waveica","C1_OUTLIER","Outlier","WaveICA"
"drift_features_corrected",,"descriptive",6461,"features","","waveica","C1_OUTLIER","Outlier","WaveICA"
"batch_features_corrected",,"descriptive",6461,"features","","waveica","C1_OUTLIER","Outlier","WaveICA"
"biological_weighted_pc_r2",0.00260038532147676,"higher",568,"weighted R-squared","","waveica","C1_OUTLIER","Outlier","WaveICA"
"biological_associated_features",210,"context",6461,"features","","waveica","C1_OUTLIER","Outlier","WaveICA"
"cross_batch_effect_pearson_median",0.264155764918338,"higher",3,"correlation","","waveica","C1_OUTLIER","Outlier","WaveICA"
"heldout_qc_cv_mean",47.7971050453376,"lower",6461,"percent","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"heldout_qc_cv_sd",27.7133091242331,"lower",6461,"percent","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"heldout_qc_cv_median",41.8643081503881,"lower",6461,"percent","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"residual_run_order_gam_mean_deviance",0.0141264798034463,"lower",19383,"proportion","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"residual_run_order_gam_sd_deviance",0.0256197168194202,"lower",19383,"proportion","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"residual_ljung_box_proportion_significant",0.135685910333798,"lower",19383,"proportion","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"batch_weighted_pc_r2_categorical",0.815399581483355,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"runtime_sec",34.935,"lower",1,"seconds","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"drift_profiles_corrected",12480,"descriptive",19383,"profiles","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"drift_features_corrected",5675,"descriptive",6461,"features","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"batch_features_corrected",,"descriptive",6461,"features","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"biological_weighted_pc_r2",0.0032984572446062,"higher",568,"weighted R-squared","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"biological_associated_features",234,"context",6461,"features","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"cross_batch_effect_pearson_median",0.260835274870995,"higher",3,"correlation","","waveica","C2_SELECTIVE_DRIFT","+ selective drift","WaveICA"
"heldout_qc_cv_mean",38.3766251478486,"lower",6461,"percent","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"heldout_qc_cv_sd",39.5313043486767,"lower",6461,"percent","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"heldout_qc_cv_median",27.2865197972637,"lower",6461,"percent","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"residual_run_order_gam_mean_deviance",0.0141656712326795,"lower",19383,"proportion","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"residual_run_order_gam_sd_deviance",0.0257003602721276,"lower",19383,"proportion","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"residual_ljung_box_proportion_significant",0.135943868338235,"lower",19383,"proportion","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"batch_weighted_pc_r2_categorical",0.00239368794350399,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"runtime_sec",44.332,"lower",1,"seconds","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"drift_profiles_corrected",12480,"descriptive",19383,"profiles","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"drift_features_corrected",5675,"descriptive",6461,"features","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"batch_features_corrected",6298,"descriptive",6461,"features","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"biological_weighted_pc_r2",0.0137303233991831,"higher",568,"weighted R-squared","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"biological_associated_features",508,"context",6461,"features","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"cross_batch_effect_pearson_median",0.26146280867183,"higher",3,"correlation","","waveica","C3_SELECTIVE_BATCH","+ selective batch","WaveICA"
"heldout_qc_cv_mean",38.3003440498814,"lower",6461,"percent","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"heldout_qc_cv_sd",39.5165917241963,"lower",6461,"percent","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"heldout_qc_cv_median",27.2736232431653,"lower",6461,"percent","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"residual_run_order_gam_sd_deviance",0.0256953788431241,"lower",19383,"proportion","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"residual_ljung_box_proportion_significant",0.135118402724037,"lower",19383,"proportion","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"batch_weighted_pc_r2_categorical",0.00207900815504909,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"runtime_sec",45.344,"lower",1,"seconds","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"drift_profiles_corrected",12480,"descriptive",19383,"profiles","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"drift_features_corrected",5675,"descriptive",6461,"features","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"batch_features_corrected",6298,"descriptive",6461,"features","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"biological_weighted_pc_r2",0.0142279960061751,"higher",568,"weighted R-squared","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"biological_associated_features",515,"context",6461,"features","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"cross_batch_effect_pearson_median",0.266637781078006,"higher",3,"correlation","","waveica","C4_FULL_FIXED","+ PQN","WaveICA"
"heldout_qc_cv_mean",38.3003440498814,"lower",6461,"percent","","waveica","G_SS","selective/selective","WaveICA"
"heldout_qc_cv_sd",39.5165917241963,"lower",6461,"percent","","waveica","G_SS","selective/selective","WaveICA"
"heldout_qc_cv_median",27.2736232431653,"lower",6461,"percent","","waveica","G_SS","selective/selective","WaveICA"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","G_SS","selective/selective","WaveICA"
"residual_run_order_gam_sd_deviance",0.0256953788431241,"lower",19383,"proportion","","waveica","G_SS","selective/selective","WaveICA"
"residual_ljung_box_proportion_significant",0.135118402724037,"lower",19383,"proportion","","waveica","G_SS","selective/selective","WaveICA"
"batch_weighted_pc_r2_categorical",0.00207900815504909,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","G_SS","selective/selective","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","G_SS","selective/selective","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","G_SS","selective/selective","WaveICA"
"runtime_sec",45.344,"lower",1,"seconds","","waveica","G_SS","selective/selective","WaveICA"
"drift_profiles_corrected",12480,"descriptive",19383,"profiles","","waveica","G_SS","selective/selective","WaveICA"
"drift_features_corrected",5675,"descriptive",6461,"features","","waveica","G_SS","selective/selective","WaveICA"
"batch_features_corrected",6298,"descriptive",6461,"features","","waveica","G_SS","selective/selective","WaveICA"
"biological_weighted_pc_r2",0.0142279960061751,"higher",568,"weighted R-squared","","waveica","G_SS","selective/selective","WaveICA"
"biological_associated_features",515,"context",6461,"features","","waveica","G_SS","selective/selective","WaveICA"
"cross_batch_effect_pearson_median",0.266637781078006,"higher",3,"correlation","","waveica","G_SS","selective/selective","WaveICA"
"heldout_qc_cv_mean",38.973854310665,"lower",6461,"percent","","waveica","G_AS","all/selective","WaveICA"
"heldout_qc_cv_sd",40.1404373812242,"lower",6461,"percent","","waveica","G_AS","all/selective","WaveICA"
"heldout_qc_cv_median",27.5344306874526,"lower",6461,"percent","","waveica","G_AS","all/selective","WaveICA"
"residual_run_order_gam_mean_deviance",0.00187501034065054,"lower",19383,"proportion","","waveica","G_AS","all/selective","WaveICA"
"residual_run_order_gam_sd_deviance",0.00880851910715437,"lower",19383,"proportion","","waveica","G_AS","all/selective","WaveICA"
"residual_ljung_box_proportion_significant",0.135015219522262,"lower",19383,"proportion","","waveica","G_AS","all/selective","WaveICA"
"batch_weighted_pc_r2_categorical",0.00148661487004652,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","G_AS","all/selective","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","G_AS","all/selective","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","G_AS","all/selective","WaveICA"
"runtime_sec",61.763,"lower",1,"seconds","","waveica","G_AS","all/selective","WaveICA"
"drift_profiles_corrected",19383,"descriptive",19383,"profiles","","waveica","G_AS","all/selective","WaveICA"
"drift_features_corrected",6461,"descriptive",6461,"features","","waveica","G_AS","all/selective","WaveICA"
"batch_features_corrected",6304,"descriptive",6461,"features","","waveica","G_AS","all/selective","WaveICA"
"biological_weighted_pc_r2",0.0144339199379805,"higher",568,"weighted R-squared","","waveica","G_AS","all/selective","WaveICA"
"biological_associated_features",549,"context",6461,"features","","waveica","G_AS","all/selective","WaveICA"
"cross_batch_effect_pearson_median",0.270022278327921,"higher",3,"correlation","","waveica","G_AS","all/selective","WaveICA"
"heldout_qc_cv_mean",38.2939983950556,"lower",6461,"percent","","waveica","G_SA","selective/all","WaveICA"
"heldout_qc_cv_sd",39.5206030193524,"lower",6461,"percent","","waveica","G_SA","selective/all","WaveICA"
"heldout_qc_cv_median",27.2469138993001,"lower",6461,"percent","","waveica","G_SA","selective/all","WaveICA"
"residual_run_order_gam_mean_deviance",0.0141637417979582,"lower",19383,"proportion","","waveica","G_SA","selective/all","WaveICA"
"residual_run_order_gam_sd_deviance",0.0256959470065599,"lower",19383,"proportion","","waveica","G_SA","selective/all","WaveICA"
"residual_ljung_box_proportion_significant",0.135066811123149,"lower",19383,"proportion","","waveica","G_SA","selective/all","WaveICA"
"batch_weighted_pc_r2_categorical",0.0020631185319165,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","G_SA","selective/all","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","G_SA","selective/all","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","G_SA","selective/all","WaveICA"
"runtime_sec",44.921,"lower",1,"seconds","","waveica","G_SA","selective/all","WaveICA"
"drift_profiles_corrected",12480,"descriptive",19383,"profiles","","waveica","G_SA","selective/all","WaveICA"
"drift_features_corrected",5675,"descriptive",6461,"features","","waveica","G_SA","selective/all","WaveICA"
"batch_features_corrected",6461,"descriptive",6461,"features","","waveica","G_SA","selective/all","WaveICA"
"biological_weighted_pc_r2",0.01422870765154,"higher",568,"weighted R-squared","","waveica","G_SA","selective/all","WaveICA"
"biological_associated_features",515,"context",6461,"features","","waveica","G_SA","selective/all","WaveICA"
"cross_batch_effect_pearson_median",0.26668278836203,"higher",3,"correlation","","waveica","G_SA","selective/all","WaveICA"
"heldout_qc_cv_mean",38.9695454458858,"lower",6461,"percent","","waveica","G_AA","all/all","WaveICA"
"heldout_qc_cv_sd",40.142041322147,"lower",6461,"percent","","waveica","G_AA","all/all","WaveICA"
"heldout_qc_cv_median",27.5321433796179,"lower",6461,"percent","","waveica","G_AA","all/all","WaveICA"
"residual_run_order_gam_mean_deviance",0.00187535250880175,"lower",19383,"proportion","","waveica","G_AA","all/all","WaveICA"
"residual_run_order_gam_sd_deviance",0.00880913823753104,"lower",19383,"proportion","","waveica","G_AA","all/all","WaveICA"
"residual_ljung_box_proportion_significant",0.135015219522262,"lower",19383,"proportion","","waveica","G_AA","all/all","WaveICA"
"batch_weighted_pc_r2_categorical",0.0014695177526822,"lower",568,"weighted R-squared","Batch is explicitly categorical.","waveica","G_AA","all/all","WaveICA"
"retained_features",6461,"higher",6461,"features","","waveica","G_AA","all/all","WaveICA"
"retained_samples",642,"higher",642,"samples","","waveica","G_AA","all/all","WaveICA"
"runtime_sec",61.834,"lower",1,"seconds","","waveica","G_AA","all/all","WaveICA"
"drift_profiles_corrected",19383,"descriptive",19383,"profiles","","waveica","G_AA","all/all","WaveICA"
"drift_features_corrected",6461,"descriptive",6461,"features","","waveica","G_AA","all/all","WaveICA"
"batch_features_corrected",6461,"descriptive",6461,"features","","waveica","G_AA","all/all","WaveICA"
"biological_weighted_pc_r2",0.0144348910953949,"higher",568,"weighted R-squared","","waveica","G_AA","all/all","WaveICA"
"biological_associated_features",549,"context",6461,"features","","waveica","G_AA","all/all","WaveICA"
"cross_batch_effect_pearson_median",0.270076397548034,"higher",3,"correlation","","waveica","G_AA","all/all","WaveICA"
