"scenario_id","seed_id","method","metric","value","metric_direction","units","status","confounding_type","level","zero_value","delta_vs_paired_zero"
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_profile_pearson_mean",0.656908882886007,"higher","correlation_or_proportion","calculated","run_order",0.75,0.656663203537743,0.000245679348264027
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_profile_pearson_median",0.641085747868236,"higher","correlation_or_proportion","calculated","run_order",0.75,0.640432228018462,0.00065351984977402
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_icc_a1_mean",0.593625418542632,"higher","value","calculated","run_order",0.75,0.593535643240131,8.97753025009829e-05
"CONF04_run_order_0p75","CONF04","Raw","clean_feature_icc_a1_median",0.573520887698654,"higher","value","calculated","run_order",0.75,0.572960799994897,0.000560087703756929
"CONF04_run_order_0p75","CONF04","Raw","heldout_qc_cv_mean",44.4053283596335,"lower","percent","calculated","run_order",0.75,44.4053283596335,0
"CONF04_run_order_0p75","CONF04","Raw","heldout_qc_cv_median",42.0501686709371,"lower","percent","calculated","run_order",0.75,42.0501686709371,0
"CONF04_run_order_0p75","CONF04","Raw","heldout_qc_cv_sd",31.628604095235,"lower","percent","calculated","run_order",0.75,31.628604095235,0
"CONF04_run_order_0p75","CONF04","Raw","batch_weighted_pc_r2_categorical",0.947811791647326,"lower","weighted_R2","calculated","run_order",0.75,0.964891302505887,-0.017079510858561
"CONF04_run_order_0p75","CONF04","Raw","phenotype_weighted_pc_r2_categorical",0.0428849565020225,"descriptive","weighted_R2","calculated","run_order",0.75,0.001333002780421,0.0415519537216015
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75,5000,0
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_profiles_significant",1370,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75,1218,152
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_proportion_significant",0.274,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75,0.2436,0.0304
"CONF04_run_order_0p75","CONF04","Raw","residual_ljung_box_median_statistic",12.164888140254,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,11.4092682495454,0.7556198907086
"CONF04_run_order_0p75","CONF04","Raw","residual_run_order_gam_mean_deviance",0.135426239808277,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,0.124594976033391,0.010831263774886
"CONF04_run_order_0p75","CONF04","Raw","retained_features",1000,"higher","count","calculated","run_order",0.75,1000,0
"CONF04_run_order_0p75","CONF04","Raw","retained_samples",500,"higher","count","calculated","run_order",0.75,500,0
"CONF04_run_order_0p75","CONF04","Raw","runtime_sec",0,"lower","seconds","calculated","run_order",0.75,0,0
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.878936648432795,"higher","correlation_or_proportion","calculated","run_order",0.75,0.954604132437862,-0.0756674840050671
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520336689798318,"higher","correlation_or_proportion","calculated","run_order",0.75,0.520336689798318,0
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.984328204046861,"higher","correlation_or_proportion","calculated","run_order",0.75,0.991547791737144,-0.00721958769028297
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.983806022768275,"higher","correlation_or_proportion","calculated","run_order",0.75,0.993340734573683,-0.00953471180540799
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0668605254586207,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0601683144386489,0.0066922110199718
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.195707185960174,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.184336881170392,0.011370304789782
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0123866478954803,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.00728343469362479,0.00510321320185551
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0260522474005852,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0164474823879084,0.0096047650126768
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.446690961555704,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,0.477171052758236,-0.030480091202532
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_intercept",0.000516900640280053,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,0.000312826291936774,0.000204074348343279
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.436134901163906,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,0.490855448387775,-0.054720547223869
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.901820448443698,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,0.960966888805783,-0.0591464403620849
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75,1,0
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","n_discoveries_bh_0p05",105,"descriptive","count","calculated","run_order",0.75,104,1
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","true_positive_rate",1,"higher","proportion","calculated","run_order",0.75,1,0
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","empirical_fdr",0.0476190476190476,"lower","proportion","calculated","run_order",0.75,0.0384615384615385,0.0091575091575091
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00555555555555556,"lower","proportion","calculated","run_order",0.75,0.00444444444444444,0.00111111111111112
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0767624809598779,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0748889429781205,0.00187353798175739
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.915873293218783,"higher","correlation_or_proportion","calculated","run_order",0.75,0.920819992579972,-0.00494669936118908
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.917349118324095,"higher","correlation_or_proportion","calculated","run_order",0.75,0.921864233854248,-0.00451511553015294
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.941325190254538,"higher","correlation_or_proportion","calculated","run_order",0.75,0.945134422948997,-0.00380923269445899
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.951619338741037,"higher","correlation_or_proportion","calculated","run_order",0.75,0.955904064878645,-0.004284726137608
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.916258939516724,"higher","value","calculated","run_order",0.75,0.920467588043028,-0.00420864852630398
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.938845242229796,"higher","value","calculated","run_order",0.75,0.943726107414777,-0.00488086518498099
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_mean",9.23603748817553,"lower","percent","calculated","run_order",0.75,8.72796256820079,0.508074919974741
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_median",8.27511230328625,"lower","percent","calculated","run_order",0.75,7.69671954063678,0.57839276264947
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_sd",6.66273854092992,"lower","percent","calculated","run_order",0.75,6.50090737687296,0.161831164056959
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.000742399813552257,"lower","weighted_R2","calculated","run_order",0.75,0.00062352205197348,0.000118877761578777
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.274539372588296,"descriptive","weighted_R2","calculated","run_order",0.75,0.451438530140817,-0.176899157552521
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75,5000,0
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",46,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75,41,5
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.0092,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75,0.0082,0.000999999999999999
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.6830888543749,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,10.3771790269349,0.305909827439999
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.023763769746211,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,0.0202745955707738,0.0034891741754372
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","run_order",0.75,1000,0
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","run_order",0.75,500,0
"CONF04_run_order_0p75","CONF04","WiNN fixed default (no QC)","runtime_sec",7.754,"lower","seconds","calculated","run_order",0.75,7.989,-0.235
"CONF05_run_order_0p75","CONF05","Raw","coefficient_pearson_vs_injected_all",0.859934889803043,"higher","correlation_or_proportion","calculated","run_order",0.75,0.949623061860457,-0.089688172057414
"CONF05_run_order_0p75","CONF05","Raw","coefficient_spearman_vs_injected_all",0.520095691752516,"higher","correlation_or_proportion","calculated","run_order",0.75,0.520336689798318,-0.000240998045802021
"CONF05_run_order_0p75","CONF05","Raw","coefficient_pearson_vs_injected_responsive",0.982524433983794,"higher","correlation_or_proportion","calculated","run_order",0.75,0.994226525061451,-0.0117020910776571
"CONF05_run_order_0p75","CONF05","Raw","coefficient_pearson_vs_clean_all",0.961094526163639,"higher","correlation_or_proportion","calculated","run_order",0.75,0.991919688261146,-0.030825162097507
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_injected_all",0.0644710763755546,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0581599440611083,0.00631113231444631
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_injected_responsive",0.178714830146657,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.175593585088616,0.00312124505804101
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_clean_all",0.0177172073887046,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.00742472668136754,0.0102924807073371
"CONF05_run_order_0p75","CONF05","Raw","effect_rmse_vs_clean_responsive",0.0194538520205844,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.00766684089702036,0.011787011123564
"CONF05_run_order_0p75","CONF05","Raw","recovered_vs_injected_slope",0.498186051808771,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,0.50127518126262,-0.00308912945384904
"CONF05_run_order_0p75","CONF05","Raw","recovered_vs_injected_intercept",0.000832838416063394,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,-0.000656075591264396,0.00148891400732779
"CONF05_run_order_0p75","CONF05","Raw","median_attenuation_ratio_injected_responsive",0.513315893529104,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,0.499488649271128,0.013827244257976
"CONF05_run_order_0p75","CONF05","Raw","median_attenuation_ratio_clean_responsive",1,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,0.998217208300437,0.00178279169956297
"CONF05_run_order_0p75","CONF05","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75,1,0
"CONF05_run_order_0p75","CONF05","Raw","n_discoveries_bh_0p05",102,"descriptive","count","calculated","run_order",0.75,103,-1
"CONF05_run_order_0p75","CONF05","Raw","true_positive_rate",0.98,"higher","proportion","calculated","run_order",0.75,1,-0.02
"CONF05_run_order_0p75","CONF05","Raw","empirical_fdr",0.0392156862745098,"lower","proportion","calculated","run_order",0.75,0.029126213592233,0.0100894726822768
"CONF05_run_order_0p75","CONF05","Raw","null_feature_false_positive_rate",0.00444444444444444,"lower","proportion","calculated","run_order",0.75,0.00333333333333333,0.00111111111111111
"CONF05_run_order_0p75","CONF05","Raw","clean_log1p_rmse_study",0.285685438295688,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.285673273596321,1.21646993669899e-05
"CONF05_run_order_0p75","CONF05","Raw","clean_sample_profile_pearson_mean",0.532150034551524,"higher","correlation_or_proportion","calculated","run_order",0.75,0.53203382124,0.000116213311524005
"CONF05_run_order_0p75","CONF05","Raw","clean_sample_profile_pearson_median",0.535033622722275,"higher","correlation_or_proportion","calculated","run_order",0.75,0.534251513014288,0.000782109707986978
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_profile_pearson_mean",0.654065105181072,"higher","correlation_or_proportion","calculated","run_order",0.75,0.654002885194296,6.22199867760242e-05
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_profile_pearson_median",0.626177856630115,"higher","correlation_or_proportion","calculated","run_order",0.75,0.625411824063368,0.00076603256674701
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_icc_a1_mean",0.590315839164932,"higher","value","calculated","run_order",0.75,0.590433622846325,-0.000117783681392924
"CONF05_run_order_0p75","CONF05","Raw","clean_feature_icc_a1_median",0.55091349918754,"higher","value","calculated","run_order",0.75,0.550701536543409,0.000211962644130925
"CONF05_run_order_0p75","CONF05","Raw","heldout_qc_cv_mean",44.9808506665375,"lower","percent","calculated","run_order",0.75,44.9808506665375,0
"CONF05_run_order_0p75","CONF05","Raw","heldout_qc_cv_median",43.8690707662869,"lower","percent","calculated","run_order",0.75,43.8690707662869,0
"CONF05_run_order_0p75","CONF05","Raw","heldout_qc_cv_sd",30.4690761204922,"lower","percent","calculated","run_order",0.75,30.4690761204922,0
"CONF05_run_order_0p75","CONF05","Raw","batch_weighted_pc_r2_categorical",0.95079993424815,"lower","weighted_R2","calculated","run_order",0.75,0.963050776825247,-0.012250842577097
"CONF05_run_order_0p75","CONF05","Raw","phenotype_weighted_pc_r2_categorical",0.0384250511627051,"descriptive","weighted_R2","calculated","run_order",0.75,0.00192897693314927,0.0364960742295558
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75,5000,0
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_profiles_significant",1455,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75,1318,137
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_proportion_significant",0.291,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75,0.2636,0.0274
"CONF05_run_order_0p75","CONF05","Raw","residual_ljung_box_median_statistic",12.2986204224098,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,11.6843269260772,0.6142934963326
"CONF05_run_order_0p75","CONF05","Raw","residual_run_order_gam_mean_deviance",0.143970647656234,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,0.13289512027237,0.011075527383864
"CONF05_run_order_0p75","CONF05","Raw","retained_features",1000,"higher","count","calculated","run_order",0.75,1000,0
"CONF05_run_order_0p75","CONF05","Raw","retained_samples",500,"higher","count","calculated","run_order",0.75,500,0
"CONF05_run_order_0p75","CONF05","Raw","runtime_sec",0,"lower","seconds","calculated","run_order",0.75,0,0
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.858804073102488,"higher","correlation_or_proportion","calculated","run_order",0.75,0.947535906406657,-0.088731833304169
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.520314780885063,"higher","correlation_or_proportion","calculated","run_order",0.75,0.520336689798318,-2.19089132550421e-05
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.978065100833778,"higher","correlation_or_proportion","calculated","run_order",0.75,0.989462536232411,-0.011397435398633
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.980090179923675,"higher","correlation_or_proportion","calculated","run_order",0.75,0.991751002126347,-0.0116608222026721
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0698015091283198,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0622040124427011,0.0075974966856187
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.204839392120433,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.190537801420421,0.014301590700012
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0135585903977661,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.00850876156521468,0.00504982883255142
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0305142302382076,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0218555470805722,0.0086586831576354
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.421678530953749,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,0.459812907213754,-0.038134376260005
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","recovered_vs_injected_intercept",0.000228381052134368,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,-0.000113562453879436,0.000341943506013804
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.419645977077042,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,0.463815272151426,-0.044169295074384
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.879986776146833,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,0.943313989842784,-0.0633272136959511
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75,1,0
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","n_discoveries_bh_0p05",101,"descriptive","count","calculated","run_order",0.75,107,-6
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","true_positive_rate",0.99,"higher","proportion","calculated","run_order",0.75,1,-0.01
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","empirical_fdr",0.0198019801980198,"lower","proportion","calculated","run_order",0.75,0.0654205607476635,-0.0456185805496437
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00222222222222222,"lower","proportion","calculated","run_order",0.75,0.00777777777777778,-0.00555555555555556
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0734397140713271,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0717375859818049,0.00170212808952221
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.922521632544597,"higher","correlation_or_proportion","calculated","run_order",0.75,0.926857076923816,-0.00433544437921907
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.923190342232993,"higher","correlation_or_proportion","calculated","run_order",0.75,0.927737346778556,-0.004547004545563
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.942176086985028,"higher","correlation_or_proportion","calculated","run_order",0.75,0.945660977609407,-0.00348489062437907
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.949456177766189,"higher","correlation_or_proportion","calculated","run_order",0.75,0.952520718591747,-0.00306454082555807
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.919110286225738,"higher","value","calculated","run_order",0.75,0.92307760402607,-0.00396731780033199
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.937360781647593,"higher","value","calculated","run_order",0.75,0.941705298381622,-0.00434451673402902
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","heldout_qc_cv_mean",9.30275671142309,"lower","percent","calculated","run_order",0.75,8.95023454230583,0.352522169117259
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","heldout_qc_cv_median",8.71484522382811,"lower","percent","calculated","run_order",0.75,8.12741806963673,0.58742715419138
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","heldout_qc_cv_sd",6.41799896834199,"lower","percent","calculated","run_order",0.75,6.40938337109556,0.00861559724642991
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.000897942537595904,"lower","weighted_R2","calculated","run_order",0.75,0.000628159352570711,0.000269783185025193
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.266764836007936,"descriptive","weighted_R2","calculated","run_order",0.75,0.453812399320745,-0.187047563312809
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75,5000,0
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",28,"lower","count","calculated_full_feature_batch_profiles","run_order",0.75,23,5
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.0056,"lower","proportion","calculated_full_feature_batch_profiles","run_order",0.75,0.0046,0.001
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.7117035801631,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,10.4282418224454,0.283461757717699
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.0243080806069063,"lower","value","calculated_full_feature_batch_profiles","run_order",0.75,0.0208297220119938,0.0034783585949125
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","run_order",0.75,1000,0
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","run_order",0.75,500,0
"CONF05_run_order_0p75","CONF05","WiNN fixed default (no QC)","runtime_sec",7.428,"lower","seconds","calculated","run_order",0.75,8.497,-1.069
"CONF06_run_order_0p75","CONF06","Raw","coefficient_pearson_vs_injected_all",0.849569219502108,"higher","correlation_or_proportion","calculated","run_order",0.75,0.9351412531932,-0.085572033691092
"CONF06_run_order_0p75","CONF06","Raw","coefficient_spearman_vs_injected_all",0.520095691752516,"higher","correlation_or_proportion","calculated","run_order",0.75,0.520336689798318,-0.000240998045802021
"CONF06_run_order_0p75","CONF06","Raw","coefficient_pearson_vs_injected_responsive",0.982395495913901,"higher","correlation_or_proportion","calculated","run_order",0.75,0.993575912281089,-0.011180416367188
"CONF06_run_order_0p75","CONF06","Raw","coefficient_pearson_vs_clean_all",0.944977426140405,"higher","correlation_or_proportion","calculated","run_order",0.75,0.979677437368761,-0.034700011228356
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_injected_all",0.0652404628266582,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0593691424517702,0.005871320374888
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_injected_responsive",0.178572061640766,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.176806940294327,0.001765121346439
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_clean_all",0.021288195179894,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0118332262596111,0.0094549689202829
"CONF06_run_order_0p75","CONF06","Raw","effect_rmse_vs_clean_responsive",0.0204989156953887,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.0118907856817249,0.0086081300136638
"CONF06_run_order_0p75","CONF06","Raw","recovered_vs_injected_slope",0.498744824618118,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,0.498040315034766,0.000704509583351998
"CONF06_run_order_0p75","CONF06","Raw","recovered_vs_injected_intercept",-0.00194642276841199,"descriptive","log1p_effect_or_ratio","calculated","run_order",0.75,0.00142691046896644,-0.00337333323737843
"CONF06_run_order_0p75","CONF06","Raw","median_attenuation_ratio_injected_responsive",0.488612381113124,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,0.498956524093417,-0.010344142980293
"CONF06_run_order_0p75","CONF06","Raw","median_attenuation_ratio_clean_responsive",1.00660062399057,"higher","log1p_effect_or_ratio","calculated","run_order",0.75,1,0.00660062399057004
"CONF06_run_order_0p75","CONF06","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","run_order",0.75,1,0
"CONF06_run_order_0p75","CONF06","Raw","n_discoveries_bh_0p05",109,"descriptive","count","calculated","run_order",0.75,111,-2
"CONF06_run_order_0p75","CONF06","Raw","true_positive_rate",1,"higher","proportion","calculated","run_order",0.75,1,0
"CONF06_run_order_0p75","CONF06","Raw","empirical_fdr",0.0825688073394495,"lower","proportion","calculated","run_order",0.75,0.0990990990990991,-0.0165302917596496
"CONF06_run_order_0p75","CONF06","Raw","null_feature_false_positive_rate",0.01,"lower","proportion","calculated","run_order",0.75,0.0122222222222222,-0.0022222222222222
"CONF06_run_order_0p75","CONF06","Raw","clean_log1p_rmse_study",0.312081015663876,"lower","log1p_effect_or_ratio","calculated","run_order",0.75,0.312086881801403,-5.86613752695531e-06
"CONF06_run_order_0p75","CONF06","Raw","clean_sample_profile_pearson_mean",0.497079968285038,"higher","correlation_or_proportion","calculated","run_order",0.75,0.497527612203722,-0.000447643918684015
"CONF06_run_order_0p75","CONF06","Raw","clean_sample_profile_pearson_median",0.498898587723837,"higher","correlation_or_proportion","calculated","run_order",0.75,0.499117053942337,-0.000218466218500024
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_profile_pearson_mean",0.640514040050643,"higher","correlation_or_proportion","calculated","run_order",0.75,0.640829141244486,-0.000315101193842926
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_profile_pearson_median",0.618497755302816,"higher","correlation_or_proportion","calculated","run_order",0.75,0.617706242556313,0.00079151274650302
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_icc_a1_mean",0.575568236442408,"higher","value","calculated","run_order",0.75,0.575795597472331,-0.000227361029923046
"CONF06_run_order_0p75","CONF06","Raw","clean_feature_icc_a1_median",0.545708799425051,"higher","value","calculated","run_order",0.75,0.546631551907177,-0.000922752482126032
"CONF06_run_order_0p75","CONF06","Raw","heldout_qc_cv_mean",47.5743078003657,"lower","percent","calculated","run_order",0.75,47.5743078003657,0
"CONF06_run_order_0p75","CONF06","Raw","heldout_qc_cv_median",43.9710070230399,"lower","percent","calculated","run_order",0.75,43.9710070230399,0
"CONF06_run_order_0p75","CONF06","Raw","heldout_qc_cv_sd",33.4699193369408,"lower","percent","calculated","run_order",0.75,33.4699193369408,0
"CONF06_run_order_0p75","CONF06","Raw","batch_weighted_pc_r2_categorical",0.95475000323795,"lower","weighted_R2","calculated","run_order",0.75,0.963258282616239,-0.00850827937828902
"CONF06_run_order_0p75","CONF06","Raw","phenotype_weighted_pc_r2_categorical",0.0331171899340765,"descriptive","weighted_R2","calculated","run_order",0.75,0.00378160960963894,0.0293355803244376
"CONF06_run_order_0p75","CONF06","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","run_order",0.75,5000,0
