"dataset_key","dataset","split_id","task_id","method_id","method","selection_rule","selected_candidate_id","selection_signature","selected_training_qc_score","candidate_count","n_training_qc","n_hidden_qc","hidden_qc_values_available","biological_labels_available","replicate_identities_available"
"waveica","WaveICA","SPLIT03","REF_423","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.709974120833171,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_424","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_425","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_426","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.705474167737847,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_427","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.763354645281606,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_428","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.528796295220234,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_429","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",-0.0385717786543296,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_430","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.01,""anova_fdr"":0.01,""normalization"":""normalize"",""scale_by_batch"":false}",0.687367390721723,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_431","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""shrink"",""scale_by_batch"":false}",0.709044590261874,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_432","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_433","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_434","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.707681292702661,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_435","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.777205037373128,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_436","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.540013463908476,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_437","serrf","SERRF","training-QC score only within split","3","candidate=3; jitter_eps=1e-05",-0.0307595352266709,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_438","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.01,""anova_fdr"":0.01,""normalization"":""normalize"",""scale_by_batch"":false}",0.687194072307734,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_439","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.710235781908542,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_440","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_441","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_442","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.715487200958084,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_443","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.766056696392954,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_444","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.525193624680555,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_445","serrf","SERRF","training-QC score only within split","3","candidate=3; jitter_eps=1e-05",-0.0335147193460355,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_446","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.01,""normalization"":""normalize"",""scale_by_batch"":false}",0.700623371567676,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_447","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""shrink"",""scale_by_batch"":false}",0.710133400830128,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_448","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_449","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_450","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.707397897587771,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_451","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.768395896664915,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_452","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.526446968707165,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_453","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",-0.018767954009567,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_454","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.01,""anova_fdr"":0.01,""normalization"":""normalize"",""scale_by_batch"":false}",0.684264785351001,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_455","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""normalize"",""scale_by_batch"":false}",0.708846124769514,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_456","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_457","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_458","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.711338326128121,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_459","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.77597991720747,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_460","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.538195136127398,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_461","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",-0.0273604620691273,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_462","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.05,""normalization"":""shrink"",""scale_by_batch"":false}",0.69489618636009,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_463","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""shrink"",""scale_by_batch"":false}",0.709872882457244,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_464","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_465","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_466","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.712195536909755,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_467","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.773357278981335,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_468","qc_rfsc","QC-RFSC","training-QC score only within split","4","candidate=4; ntree=500; coCV=30; Frule=0.8",0.536129164376466,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_469","serrf","SERRF","training-QC score only within split","1","candidate=1; jitter_eps=0",-0.0178619199336015,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_470","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.01,""anova_fdr"":0.01,""normalization"":""shrink"",""scale_by_batch"":false}",0.692891072808862,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_471","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""shrink"",""scale_by_batch"":false}",0.713570946757484,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_472","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_473","raw","Raw","fixed; no selection",,"fixed; no selection",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_474","combat","ComBat","fixed; no selection","1","candidate=1; par_prior=TRUE (fixed published/default setting)",0.709360528580059,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_475","qc_rlsc","QC-RLSC","training-QC score only within split","1","candidate=1; span=0.3",0.766061382254931,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_476","qc_rfsc","QC-RFSC","training-QC score only within split","3","candidate=3; ntree=200; coCV=30; Frule=0.8",0.5415045023772,4,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_477","serrf","SERRF","training-QC score only within split","3","candidate=3; jitter_eps=1e-05",-0.0237477093440985,3,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_478","winn_auto_qc","WiNN auto (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""provided"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.01,""anova_fdr"":0.01,""normalization"":""shrink"",""scale_by_batch"":false}",0.686485617782848,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_479","winn_auto_batch_qc","WiNN auto-batch (QC)","package auto using training QCs only",,"{""parameters"":""auto"",""batch_option"":""auto"",""pelt_penalty"":19.3937649110699,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""standard"",""acorr_fdr"":0.1,""anova_fdr"":0.1,""normalization"":""shrink"",""scale_by_batch"":false}",0.711935984962639,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_480","winn_fixed_no_qc","WiNN fixed default (no QC)","fixed; no selection",,"{""parameters"":""fixed"",""pelt_penalty"":null,""test"":""Ljung-Box"",""ljung_box_fitdf"":0,""lag"":""adaptive"",""spline_method"":""conservative"",""scale_by_batch"":false}",,1,59,15,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT01","REF_481","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT02","REF_482","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT03","REF_483","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT04","REF_484","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT05","REF_485","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT06","REF_486","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT07","REF_487","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT08","REF_488","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT09","REF_489","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"simulation","Simulation","SPLIT10","REF_490","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,40,10,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT01","REF_491","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT02","REF_492","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT03","REF_493","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT04","REF_494","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT05","REF_495","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT06","REF_496","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT07","REF_497","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT08","REF_498","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT09","REF_499","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"mtbls79","MTBLS79","SPLIT10","REF_500","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,26,12,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT01","REF_501","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT02","REF_502","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT03","REF_503","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT04","REF_504","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT05","REF_505","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT06","REF_506","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT07","REF_507","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT08","REF_508","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT09","REF_509","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"clinical_fiams","Clinical FIA-MS","SPLIT10","REF_510","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,78,8,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT01","REF_511","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT02","REF_512","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT03","REF_513","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT04","REF_514","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT05","REF_515","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT06","REF_516","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT07","REF_517","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT08","REF_518","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT09","REF_519","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"batchcorr_set1","BatchCorr Set 1","SPLIT10","REF_520","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,41,10,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT01","REF_521","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT02","REF_522","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT03","REF_523","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT04","REF_524","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT05","REF_525","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT06","REF_526","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT07","REF_527","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT08","REF_528","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT09","REF_529","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"sacurine","Sacurine","SPLIT10","REF_530","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,18,8,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT01","REF_531","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT02","REF_532","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT03","REF_533","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT04","REF_534","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT05","REF_535","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT06","REF_536","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT07","REF_537","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT08","REF_538","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT09","REF_539","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
"waveica","WaveICA","SPLIT10","REF_540","tiger","TIGER","native default with acquisition order",,"native default with acquisition order",,1,59,15,FALSE,FALSE,FALSE
